h3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
882a100129fffff,0.6205617,0.78166455,-0.36478034,-0.41501617,-0.471898,0.9947978,1.3957729,-0.5842921,0.39140585,1.5808554,-0.5761985,-1.4339664,1.2510012,0.50182956,1.853241,-0.51978403,-0.08517315,-1.3658924,-1.2188256,-1.0614097,0.74963707,-2.0525503,0.2922995,0.7757109,0.17398487,1.4015185,0.028747512,-0.6770882,-0.9944646,1.1576074,-0.4596447,-0.44230697,0.12720855,-0.84736794,-0.09933028,0.5153928,0.68502825,-1.5705181,-1.2176654,-0.39502874,-0.74775904,0.59855586,0.6503119,-0.73626566,-0.2609781,-0.10663843,-0.12367564,-0.63190013,1.9746752,-1.0152909,2.7878819,-0.08320805,0.67587817,-1.6788412,-1.1829668,-0.0273054,-0.9037718,-0.87332124,0.65699095,0.35952792,-0.92929024,0.7269564,1.5775088,0.66947407
882a10012bfffff,1.1192822,0.8873779,-0.028885452,-0.39761212,0.22810863,0.82735115,1.3572515,-0.44674984,0.18094479,1.4191672,-1.104818,-0.49021268,0.4784544,0.8404775,1.5738348,0.19718134,-0.39500356,-1.6602596,-1.6128038,-1.0548295,0.50972533,-1.4559069,0.72962457,0.47427666,0.5949073,1.8710343,0.34736183,-0.8286671,-1.060662,1.0415955,-0.84986687,-0.08489506,0.8156842,-0.94874,-0.45619768,0.670285,0.6826752,-1.3499626,-1.575681,-0.47066012,-0.9167897,0.053208865,0.5820684,-1.3958037,0.35963663,0.17554048,0.3083544,-1.1948053,1.8034666,-0.44496298,2.104163,-0.0020476342,0.6550699,-1.5948077,-1.4994396,-0.45723692,-0.77465266,-1.380087,0.7079759,0.7111373,-0.7048365,0.4419276,1.3012868,0.37869516
882a10012dfffff,0.30419356,0.43072796,-0.6171338,0.013193796,-0.49580404,0.14993317,0.753521,-0.8576274,0.9219191,1.0813198,0.25516334,-1.8758551,2.075667,-0.37548786,1.4093364,-0.035141945,0.5024939,-0.50236785,-0.5567271,-0.6031927,1.0251786,-1.9838336,0.09356575,0.46277687,-0.5211045,0.6347154,0.082229696,-0.6436484,-0.551605,0.056651846,-0.6428624,-0.15400055,-0.6053459,-0.7946804,-0.17564459,0.6087485,0.636326,-1.258164,-0.5643659,-0.38933483,-0.4349034,0.7623413,0.71771985,0.31732264,-0.47358254,-0.3337109,-0.434207,0.35336357,1.7062118,-0.85213995,2.2886412,0.027794093,0.5614231,-1.002747,-0.8117852,0.3098635,-0.889396,-0.46165743,0.29399824,0.033567905,-0.78750217,0.39410233,1.212503,0.08247218
882a100131fffff,1.3622614,0.30708644,-0.3121167,0.10709993,0.062536515,-0.6016296,0.9593721,-0.72607833,2.1442266,2.019737,-0.7531156,-2.5690603,1.2051895,-0.021066397,1.3246882,0.8200345,0.52028847,-0.36462504,-1.1203864,-0.41430315,0.43680263,-1.6555389,0.49878338,0.5736721,-0.06676922,0.88536316,0.6502483,-1.1366526,-0.26757586,0.3802426,-1.1693712,-0.76981515,0.07646215,0.14172585,-0.9362476,0.8657446,0.7604435,-1.3238314,-0.69924235,-1.1764464,-0.20783019,0.027414868,0.48223206,0.13598144,0.16990831,0.09758789,0.3980321,-0.17026572,1.160522,-1.3344193,1.4631785,-1.1810046,0.52808934,-1.788349,-1.008712,0.21466112,-0.2843944,-1.1384082,0.23546465,0.8339672,-0.8600267,1.3108869,1.5277786,-0.78465444
882a100133fffff,0.6742113,0.15034395,0.74723905,0.12940902,-0.057316747,1.2121873,0.6439353,-0.1662174,-0.45703176,0.7964689,-0.2908459,0.6929129,0.89352036,0.23517232,0.123475224,-0.510847,-0.88503695,-1.3699522,-1.7083927,-1.4351621,0.54075414,-1.3276112,0.15028012,-0.36566922,0.5217579,1.3121634,-0.30925688,-0.8888817,-1.0352664,0.5664914,0.261022,0.7396918,0.24093777,-0.6125842,-0.31300768,0.45570722,-0.5330291,-0.92975944,-1.279047,-0.7993165,-1.144853,0.5042981,0.9971664,0.13314307,-0.32316577,1.0481951,0.5349128,-0.6124641,0.6764618,-0.059206884,2.0706294,1.2180337,0.6763298,-0.43387967,-1.7530788,-0.8803723,-0.5159374,-0.73749113,0.6978484,-0.0370444,0.072878174,-0.21900012,0.97407687,1.0149398
882a100135fffff,1.2829425,1.0340598,0.5961494,0.057978876,0.49949828,1.1910712,0.9150145,-0.1466433,-0.34939694,0.8832665,-0.9364895,0.87027395,0.20672926,0.4267874,0.7973463,0.35041383,-0.36078462,-1.6468453,-2.3387575,-1.566471,0.6156213,-1.3053705,0.9401918,0.20892383,0.8608738,1.7774622,-0.138957,-0.7820865,-1.444966,0.47834995,-0.6282416,0.14102831,0.8057097,-0.9967531,-0.6140363,1.0459715,0.43541726,-1.1186503,-1.8490587,-0.7459298,-0.7786405,0.020076295,0.42550275,-1.0061632,0.3223275,0.5897099,0.7586013,-1.0501919,0.7010687,-0.5310156,1.6204963,0.8636753,0.5500639,-1.2056738,-1.951771,-0.3544369,-0.49832678,-1.8172408,1.0658677,0.78762275,0.19190355,0.0933932,1.0653065,0.38313156
882a100137fffff,1.4668478,1.054352,0.8163024,0.24384098,0.3872309,0.831063,0.63857347,-0.22332321,0.073670834,1.328864,-1.2634025,0.3963687,0.064023666,0.26605833,0.57064605,0.35366946,-0.36404854,-1.4287744,-2.383962,-1.6709131,0.28664526,-1.338372,0.56686,-0.009648504,0.7359603,1.4464356,-0.36198485,-1.0119361,-1.1071762,0.79686797,0.26385865,-0.5380114,0.6042431,0.052810714,-0.98025113,0.6971216,0.02684174,-0.5299753,-1.6268387,-1.1748356,-0.5788046,-0.1824807,0.90210056,-0.6161185,0.42525244,1.0176935,1.1364757,-1.0843548,0.53045404,-0.80856204,1.3394723,0.7214064,0.7936236,-1.6872095,-1.6921083,-0.3645703,-0.23585151,-1.5453521,0.805145,0.6822833,0.15623719,0.59352344,1.1061478,0.314882
882a100139fffff,0.17755371,1.0976794,0.41258934,0.8862819,-0.11247983,1.1353331,0.49216336,-1.1177472,-0.31138876,0.77872455,0.26625314,-0.8252836,1.1166383,-0.7719638,0.89975107,-0.5170948,-0.11204641,-0.9616605,-1.8154844,-1.3678775,0.5870624,-2.082318,-0.2764406,-0.20895413,0.24830942,0.48571578,-1.2663109,-1.188521,-1.4016638,0.57182354,1.3836343,-0.39807558,-0.5028593,-0.42732638,-0.33621433,1.1826794,-0.3627187,-0.3279143,-1.5862556,-1.0846257,-0.68320125,0.85419726,1.5106426,0.54270875,-0.28070885,0.84678656,0.06246616,0.24081214,0.6564623,-0.981229,2.382896,0.806406,1.3791506,-0.8353522,-0.9438323,0.12203916,-0.4467397,-0.8840527,0.49609905,-0.9939158,0.4590676,0.6087737,1.022693,1.4304565
882a10013bfffff,-0.71151984,0.9389153,-0.16928041,0.9859586,0.11055432,0.479388,-0.32511598,-1.8326993,-0.30668578,0.29506785,0.9470371,-0.9933056,0.36000076,-1.0072927,0.36682603,-0.0898544,-0.20547444,0.070125274,-0.5665181,-0.0013483167,-0.49576032,-0.80019647,-0.8644809,-0.456319,0.33493754,-0.78802747,-1.0385449,-0.87635386,-0.7257412,0.7083367,1.9189353,-0.16030423,-0.56758034,0.9108468,-0.925653,0.53353035,-0.81914264,1.2202827,-0.81591094,-0.50239867,-0.88243306,0.7537347,2.2092767,0.6330386,0.5861459,0.30330396,-0.50946313,0.030696481,0.5003934,-0.12505554,1.2779254,0.17058662,1.5995312,0.52990365,0.6493392,-0.20264351,-0.37126198,-0.37982556,-0.73542446,-2.2116039,0.8899611,0.1465314,-0.25971103,1.1809901
882a10013dfffff,1.078281,0.54542494,-0.12713718,0.18189801,-0.12758651,-0.14373568,0.88624215,-1.0597419,1.6574118,1.6783642,-0.58384913,-2.3984869,0.9491327,-0.12788391,1.1914662,0.60519975,-0.015713796,-0.43281436,-1.3426571,-0.7128751,0.3008182,-1.5268528,-0.0013593986,0.30639648,0.109476246,0.79589987,0.3054237,-1.198725,-0.593248,0.7902654,-0.18306798,-0.7141824,0.1038629,0.44052207,-0.7551635,0.70519215,0.31799707,-0.96898925,-1.0458547,-1.0339112,-0.51337194,0.27617934,1.1367477,0.11701559,0.2196375,0.33951408,0.21077396,-0.47299922,1.2887106,-1.1528336,1.7538341,-0.7451256,0.910042,-1.5174347,-0.83876306,-0.21953318,-0.2267443,-0.7650819,0.22010949,0.1635958,-0.6642979,1.1341462,1.3308448,-0.021902736
882a100141fffff,-1.1047186,-0.041389182,0.28846723,1.1778522,-0.50298095,0.2982584,-0.4843746,-1.1552768,0.26930544,-0.8429283,1.579559,0.10963864,-0.84035796,-0.9727055,-1.1813102,-0.6617801,-0.422794,0.93659747,0.7022051,0.090684064,-0.80830914,0.62008506,-1.6038566,-0.87575066,0.33955425,-1.2192448,-0.24667026,-0.5565746,-0.6673839,0.007972177,1.9608558,-0.07441102,-0.19442219,1.9730313,-0.20400573,-0.037946023,-1.636389,1.347906,-0.08019113,-0.1025943,-0.46287805,1.0636076,1.585749,1.7196771,-0.30143702,0.49129033,-0.42249158,0.6148143,-1.2676845,-0.009514239,-0.4132895,-0.15586765,1.1605929,1.2346668,0.7852018,-0.55581665,0.6673218,0.5833654,-0.6756438,-2.4005334,1.1936749,-0.13595161,-0.6902826,1.1567827
882a100143fffff,-0.7305048,0.4187394,0.20023029,1.2877617,-0.2791376,0.044537533,-0.25237224,-1.6267624,0.87293935,0.1271383,1.1879424,-1.1397791,0.38194704,-1.2292978,-0.48414502,-0.34111914,-0.20214972,0.64961535,0.021491604,-0.14614886,-0.24161732,-0.5011872,-1.3132316,-0.8335854,0.107563496,-0.9285939,-0.60565203,-1.0545985,-0.63916796,0.10002214,1.8065724,-0.44718623,-0.5810004,1.4223365,-0.37766364,0.5698018,-1.1555732,0.9081167,-0.37873012,-0.78408444,-0.4418854,0.8298346,1.8080201,1.9142593,-0.11913891,0.64800626,-0.39075306,0.7931405,-0.60501415,-0.51801914,0.41669887,-0.26209307,1.3900256,0.5897565,0.40909594,-0.32826352,0.31317782,0.08314714,-0.581934,-2.1300063,0.91272384,0.35081896,0.08299918,0.8833697
882a100145fffff,-0.5657153,0.3736828,0.4737093,0.7909932,0.44182318,0.66136897,-0.89940476,-0.5659616,-1.5994735,-0.617201,0.955846,1.6928608,0.920288,-0.62863827,-0.5015913,-0.1068954,-0.4439507,-0.42457134,-0.572619,-0.7427745,0.20433578,-0.58489585,-0.44587794,-0.7122064,0.2036905,-0.4729693,-1.4302622,-0.42647746,-0.563608,0.02494118,1.452879,1.3359655,-0.53237987,-0.2807484,-0.32265684,0.17456266,-1.0183791,1.0253656,-0.3615564,-0.30880138,-0.84889597,0.5535573,1.8059585,0.33310175,-0.15038207,0.34045923,-0.16309378,-0.17227918,0.07908534,0.85433483,1.2863498,1.9390169,0.88700044,0.8902587,-0.6212965,-0.524996,-0.8380306,-0.16861048,-0.36868626,-1.1039634,0.77455467,-1.1172241,-0.6720427,1.2849022
882a100147fffff,-0.59722376,-0.12742947,0.9082533,1.3759291,0.5666867,0.06384989,-0.8025873,-1.3648639,-0.675826,-0.45722365,1.1218017,0.6790594,-0.21181203,-0.83012664,-1.1449811,0.08132718,-0.8566151,-0.009154007,0.081659496,0.09990008,-0.11257313,-0.12751228,-0.655927,-1.4336677,0.8184828,-0.6847531,-1.2907686,-0.9742746,-0.20094071,0.28466138,2.0336695,1.0101409,-0.3044386,0.41245282,-0.746938,0.26390728,-1.6936929,1.6641426,-0.17916913,-0.80359864,-1.0741112,0.2853393,2.2226145,0.8548672,0.42205998,1.025631,-0.004195555,-0.09343765,-0.22034568,0.85022014,0.32792836,1.1854813,1.7140101,0.99492925,-0.13053976,-0.88878137,-0.68130213,-0.12448311,-1.0061622,-1.8214865,0.8798966,-0.580633,-0.719454,1.36474
882a10014bfffff,-1.0305811,0.8643124,-0.30351397,1.1922514,0.55640936,0.10965492,-1.3428366,-1.0423602,-1.2472805,-0.9507922,1.6352389,1.1167544,0.26425293,-1.5688825,-0.32484892,0.6175241,0.77835053,0.75345594,0.04790472,-0.10978446,-0.026114246,-0.3262781,-0.48224732,-0.1596447,-0.2050301,-1.525181,-1.4465888,0.04733548,-0.63155836,-0.97771025,1.064101,0.44085154,-1.087766,-0.048145544,-0.59143955,0.9285596,-0.32884726,1.8220993,-0.12203111,0.18825127,0.074201606,0.8598283,1.2233593,0.51825345,0.3141773,-0.5484207,-0.9309018,1.0254897,-0.24037847,0.20411614,-0.055359498,1.4372672,0.79007673,1.4023114,0.41987467,0.76305515,-0.524667,-0.645633,-0.657392,-1.5651872,1.5634304,-0.93663293,-1.3761555,0.3456998
882a10014dfffff,-0.8688714,0.18179514,0.20524357,1.0004715,0.5329271,0.06083921,-1.094094,-0.9216266,-0.921274,-0.8756417,1.3557944,1.3477235,-0.010128846,-0.8319149,-0.927417,0.22677436,-0.19679408,0.35781157,0.3001082,0.13928539,-0.18576317,0.18942027,-0.6812836,-0.79321694,0.3100473,-1.0100363,-0.86374515,-0.22234528,-0.32670364,-0.33794028,1.278067,1.0779283,-0.41558692,0.34717348,-0.4076611,0.081843466,-1.1264575,1.5546707,-0.018674126,-0.046231616,-0.5426674,0.49507573,1.5149112,0.61276174,0.20754321,0.05918025,-0.54403096,0.35542047,-0.29868954,0.8291274,0.17678358,1.203059,1.0120192,1.2482293,0.11396359,-0.33974943,-0.58419234,-0.15443172,-0.76189315,-1.5979549,1.0349449,-1.1303756,-1.1957071,0.8132294
882a100151fffff,0.8243016,-1.0080059,-0.12335159,0.6804293,-0.46989504,-0.77406496,0.88652116,-0.78379023,2.707317,1.681902,0.7559337,-2.7951205,1.5843672,-0.51791084,0.24003217,0.06854447,0.64572495,0.5607719,0.22808659,0.22096443,0.86740494,-1.1913638,0.0570449,-0.029285492,-0.11715278,0.31425962,1.4377267,-1.2190329,-0.21204755,-0.5961218,-1.7440454,0.1466953,-0.33424217,-0.17808977,-0.18551932,0.7650564,0.01618912,-1.8459924,0.10046382,-0.93646693,-0.2112237,0.5497287,-0.22864392,1.5379797,-0.80947775,0.22591752,-0.07124305,0.8392488,0.8014475,-1.3426136,1.0158278,-1.3985069,0.28588158,-0.70472676,-1.0676585,0.23114824,-0.2310409,-0.49353987,0.035344373,0.26493436,-0.96176136,1.0762128,1.6439444,-0.80666465
882a100153fffff,0.84740937,0.008529067,-0.4587724,0.2439173,-0.46648645,-0.22739808,1.2677412,-0.8002415,2.1859646,1.4634045,0.20523663,-2.923676,1.2666228,-0.17457218,1.4179624,0.12137251,0.5184384,-0.13237363,-0.5296994,-0.23741348,0.7371588,-1.5621117,0.25592446,0.58964396,-0.18061851,0.7230296,0.9795231,-1.0137984,-0.6835249,0.03561455,-1.4131079,-0.5538586,-0.086625196,-0.27797097,-0.33725035,0.96401197,0.5573661,-1.8968986,-0.693474,-0.739212,-0.28727967,0.68787336,0.019651843,0.6658892,-0.4177804,-0.14833605,-0.06433914,0.45107642,1.0782402,-1.4877095,1.5942577,-1.4904982,0.51050407,-1.2660493,-0.9446598,0.4520999,-0.16083775,-0.86942667,0.42047355,0.30916613,-0.88703567,1.3976101,1.7076733,-0.4087456
882a100155fffff,-0.82845515,0.17504276,0.39770898,0.7892229,-1.093661,1.2268171,0.5986992,-0.52267766,0.116464846,-0.86201,1.5538343,0.11369853,0.36848736,-0.5690212,-0.6794752,-1.3294252,-0.7924238,-0.16629669,-0.38610873,-0.7266101,-0.08328313,-0.10742142,-1.357672,-0.7356003,0.2823994,-0.12628686,0.26553002,-0.6790835,-1.6315317,-0.28086883,1.0301181,0.56240904,0.16923743,0.76299644,0.5086997,0.34971943,-1.3260955,-0.49661526,-1.0575153,-0.1568075,-0.87491035,1.4881984,0.96056646,1.6651418,-1.0537165,0.7460696,-0.21367277,0.6326906,-0.92680985,-0.27870747,0.94288194,-3.39313e-05,0.8882648,1.1475346,-0.21461895,-0.78393227,0.6908681,0.5847474,0.44581908,-2.012085,0.95189124,-0.20615093,0.37611294,1.5457714
882a100157fffff,-0.8078608,-0.055339918,-0.23750663,0.66722,-0.78932893,0.27594405,-0.12247061,-0.6300172,0.4337516,-0.39542645,1.5733614,-0.2701105,1.031295,-0.79526705,-0.60957986,-0.8438924,-0.10499789,0.46462688,0.5033415,-0.24903962,0.17679533,-0.244338,-1.4177327,-0.46325922,-0.36414763,-0.6419524,0.012086513,-0.47342384,-0.6873433,-0.6655248,0.6791173,0.39044455,-0.60979295,0.83411497,0.40503502,0.18724872,-0.8798999,-0.049546756,-0.12541752,-0.12395903,-0.3354587,1.2005444,0.9843199,1.8597794,-0.9711458,0.099413306,-0.6222341,1.1263193,-0.6484572,-0.14508277,0.67544156,0.012647801,0.5007405,1.1750497,0.16409817,-0.36734387,0.24869491,0.58897287,-0.101060644,-1.6545414,0.64189625,-0.30430523,0.055488486,0.7314478
882a100159fffff,1.070034,-0.37707326,-0.120893426,0.6758445,-0.565781,-0.44040987,1.6070142,-0.70400923,2.575321,0.72090745,0.62687314,-2.6776166,0.4036673,-0.41477025,0.65173435,0.95637184,0.4835136,0.16016571,-0.5137625,-0.0068504363,0.43899882,-0.76524174,0.30415404,0.12048042,0.18994029,0.62165296,2.0393434,-1.2185721,-0.9668627,-0.9642007,-1.8986464,-0.2575391,0.48809355,0.16713572,-0.5000408,1.3302933,0.13401744,-1.9413604,-0.9957124,-0.78101444,-0.28877172,0.8134991,-0.4480775,0.98586786,-0.5303324,0.30606428,0.4174863,0.6924212,0.2542549,-1.4377359,0.5081979,-1.8699782,0.41762343,-0.52444583,-1.1298584,0.1768032,0.57717896,-0.94392335,0.48437113,0.18669952,-0.37412822,1.2217858,1.543406,-0.82262635
882a10015bfffff,0.057205185,-0.36983913,-0.9238744,-0.14304799,-1.4674565,0.5266493,2.1031408,-0.0020124726,2.2205746,0.04605554,1.3343681,-2.780119,-0.23759297,0.3183691,1.1949257,-1.0558267,0.14909703,0.3808088,0.5812361,-0.030661726,0.053266354,-0.05677677,-0.3748793,0.9314121,-0.24715881,0.419188,2.8139951,-0.03092935,-1.5166303,-0.6601197,-1.8819438,-0.7596322,1.0197606,0.57273614,0.4899428,0.3697108,0.16525047,-2.384979,-0.64121646,0.6558051,-0.26827618,1.5498178,-1.5659744,0.6885819,-0.93985236,-0.73449665,-0.7561672,0.93939614,0.6749527,-1.5525904,0.19851728,-2.989629,0.055578202,-0.0738528,-0.07170695,0.5371626,0.997676,0.22216472,0.66510355,-0.26917455,-0.58575326,1.3059908,1.4507124,-0.3773984
882a10015dfffff,-0.44745025,-0.020040939,0.20659126,1.097305,-0.26846254,0.14809096,-0.3222484,-0.5958519,0.38214996,0.029666487,1.3923745,-0.033685245,2.2438145,-1.2269887,-0.36068636,-0.6275761,0.6325642,0.20131573,-0.4062474,-0.8235534,1.3938148,-1.4662317,-0.6818927,-0.5524696,-0.6782872,-0.39321694,-0.9100911,-0.60221636,-0.7875011,-1.1769203,0.27244768,0.6611644,-1.3835359,-0.73331314,0.7247157,0.8937591,-0.22716452,-0.5020157,-0.10295628,-0.626207,0.08878929,0.90226316,0.5823705,1.8911637,-1.2037758,0.23210177,-0.46117753,1.5235542,-0.11046461,-0.57093257,1.3663478,1.0906253,0.3672468,0.2673643,-0.77132905,0.38614705,-0.6102144,-0.14367495,0.29845288,-0.6307661,0.43772566,-0.3432036,0.5464581,0.35742167
882a100161fffff,-0.42886665,1.5243591,-0.477899,0.21389873,-0.28363097,1.9598838,0.4868175,-0.80663913,-1.6125823,-0.6433011,0.9133464,0.7653306,-0.33869687,-0.22832908,1.0824145,-0.42208782,-0.16818108,-0.93026036,-0.78001213,-0.60428417,0.27600002,-0.6889909,0.3156021,0.27273208,0.800469,0.7063091,0.055098694,0.071358405,-2.0548549,0.0546031,0.021878084,0.8557844,0.63620645,-1.3922935,-0.4533752,0.81590885,-0.16240321,-0.4482332,-1.7094513,0.63687867,-1.0805377,1.3088368,0.8701183,-1.1688294,0.32514197,-0.70863086,-0.7980243,-0.3498737,1.3552384,0.09668559,1.9829576,0.71673054,0.84955984,0.7598851,-0.68309575,-0.021470899,-0.7383078,-0.9741813,0.32616147,-1.3968915,0.93433934,-0.8001822,-0.1905047,1.4033152
882a100163fffff,-0.47965518,1.0476115,-0.9871473,-0.09870799,-0.8551326,1.5975282,1.0209886,-0.3646108,-0.7732306,-0.56227845,1.1850989,0.07851084,0.8518389,-0.12839718,1.3366164,-0.8630455,0.2947198,-0.7562376,-0.34590483,-0.7496854,0.98510927,-1.1098173,0.2710034,0.7133807,-0.1189656,0.7170066,0.50760835,0.25906065,-1.8395833,-0.6287683,-1.1213942,0.7889298,0.19917025,-1.8855553,0.44327694,0.8082396,0.5726284,-1.5449396,-1.1798013,0.86951256,-0.6534932,1.5924355,-0.1970485,-0.4919395,-0.60928667,-1.0656989,-1.1361988,0.531187,1.4157393,-0.3878251,2.1236274,0.37637672,0.18102697,0.5073392,-0.75923944,0.44692397,-0.73394483,-0.5229889,0.73522156,-0.6019932,0.22222888,-0.61218375,0.48057166,0.8647426
882a100165fffff,0.014215751,-0.45451075,-0.7929801,-0.010265686,-1.4794827,0.543579,2.1520944,-0.06329542,2.2746894,-0.048048284,1.4337859,-2.7583308,-0.40463656,0.27629918,1.1093793,-1.0804439,0.0734372,0.43752378,0.5965183,0.037224174,0.08798219,0.022857433,-0.42657506,0.7928637,-0.15587156,0.41094288,2.7707362,-0.09943282,-1.5783376,-0.6799191,-1.7845253,-0.67496574,1.0719246,0.6006596,0.53569055,0.3899284,0.022718832,-2.375753,-0.660761,0.6246238,-0.33860248,1.5547888,-1.5890443,0.76823306,-0.94929785,-0.5998697,-0.74477434,0.9964702,0.62892973,-1.5047207,0.10087209,-3.0150192,0.15304631,-0.05647418,-0.099781536,0.5237253,1.0053465,0.19944093,0.6343391,-0.37484783,-0.52773917,1.3060051,1.429074,-0.31450927
882a100167fffff,0.07753582,0.6030803,-0.85797393,-0.51680475,-1.3510815,1.0460298,1.6958286,-0.4703286,1.3011478,1.0846554,0.23743169,-2.30527,1.270774,0.45402104,1.765083,-1.3071477,-0.088021345,-0.70889056,-0.7443002,-0.793094,0.3243477,-1.4437029,-0.59200317,0.9341477,-0.20675595,0.89002633,0.9885838,-0.3377144,-1.4233099,0.8326019,-0.57789344,-0.7352484,0.285309,0.04317912,0.46154103,0.25379604,0.44642487,-2.123441,-1.0739536,0.21613309,-0.5041682,1.2593848,0.19328347,0.12643029,-0.83563787,-0.43673536,-0.49226126,-0.06873742,1.3748428,-1.4733769,2.488578,-1.2448817,0.2346204,-1.2377077,-0.43858787,0.041397747,-0.006742504,-0.038241327,0.86701226,-0.32261717,-0.78667974,1.1152166,1.7658354,0.64506984
882a100169fffff,-0.029793903,1.5066352,-0.7153577,-0.079450786,0.17734262,0.8129429,-0.02173095,-0.52384645,-1.1413858,0.114630096,0.33937186,0.66715544,0.75031924,-0.31517786,1.0953659,0.26976058,0.28584364,-0.66903734,-0.86281353,-0.7163008,0.41112113,-1.0987029,0.27193788,0.6005788,-0.017588552,0.42781022,-0.57207644,0.15873696,-1.1447924,-0.30300242,-0.22576578,0.64780223,-0.00884458,-1.0129386,-0.61944056,0.83438337,0.43179813,-0.16759703,-1.1169921,0.20489725,-0.48711213,0.7734375,1.0151402,-1.1247315,0.23150624,-0.97014767,-0.6075479,-0.039913293,1.5630058,0.04197698,1.757833,1.0617961,0.4307309,0.3122849,-0.6118321,0.23188932,-0.88592356,-1.0234739,0.26451707,-0.6242715,0.5724946,-0.805786,-0.29642904,0.4496663
882a10016bfffff,-0.37543494,0.714673,-0.07417383,0.6471337,0.17342381,0.9447303,0.28031746,-0.99475753,-1.1201782,-0.1721324,1.006481,0.45581096,0.9509615,-0.5550203,0.58094907,-0.10046699,-0.10565257,-0.89335704,-0.6781574,-0.48536903,1.0423661,-1.2611016,0.36840835,-0.28621832,0.4055919,0.46958393,-0.70236737,-0.3569209,-1.2739863,-0.31810778,0.05207318,1.3862032,-0.13525759,-1.8412215,-0.15696725,0.9936459,-0.20631832,-0.36127532,-1.0210531,-0.12749913,-0.9857499,0.77881885,1.0910039,-0.32947165,-0.0077955583,-0.2245151,-0.667982,0.16204704,1.5529956,0.26311576,2.1139936,1.3705168,0.9281544,0.4668849,-1.027589,-0.11647517,-1.4263959,-0.87702954,0.034195393,-0.94384384,0.43686044,-0.85353833,0.16110297,1.1004125
882a10016dfffff,-0.60829496,1.2640754,-0.61314124,-0.22928518,-0.6120096,2.229584,0.026657734,0.1368129,-2.8611102,-1.1192038,1.009573,1.5765842,0.539325,-0.16226664,1.0114973,-0.92184407,-0.03222036,-1.0841298,-0.863102,-1.2640625,0.21358,-0.96294856,-0.027858786,0.78353673,-0.07609161,0.22356294,-0.59107494,0.4910613,-1.5350795,-0.12396551,0.23872036,0.8264808,-0.27440417,-1.2636361,-0.12401156,0.38370377,0.015059032,-0.169743,-1.1592302,1.0443375,-0.6943803,1.6921583,0.82499677,-1.0499152,-0.39244774,-0.7857273,-0.69110996,-0.05492229,0.9150924,0.37389314,2.00514,1.7912354,0.34097558,1.2644703,-0.56072855,0.31650463,-0.8306113,-0.36504316,0.53680515,-0.82132107,0.8480409,-1.1633198,-0.44103566,1.4850737
882a100181fffff,-0.37346607,-0.1423781,-0.3897743,0.66352224,-0.2111023,0.1229785,-0.44083133,-0.8849625,0.4437669,0.61935675,1.2861944,-0.54913205,1.8753283,-1.1847599,0.007004729,-0.17059553,0.5013504,0.5297105,0.122935265,0.008544785,0.5647525,-1.0233886,-0.5414227,-0.31301123,-0.3123137,-0.59379774,-0.38365364,-0.585166,-0.3268393,-0.6484152,0.1815608,0.48824996,-1.1494317,0.0146874795,-0.22656558,0.52452445,-0.32485363,-0.21654148,0.024380758,-0.3699781,-0.4499385,0.85980433,0.98847747,1.6036214,-0.67051315,0.024276197,-0.55826217,0.9981666,0.058771357,-0.36039877,1.2567543,0.26326475,0.32778,0.4980087,-0.12530126,0.047213044,-0.30524513,-0.13306083,-0.25903788,-1.129938,0.32380238,-0.4437039,0.24362448,0.25057298
882a100185fffff,-0.1332555,0.012186041,0.4156855,1.4461093,0.474725,-0.4945146,-0.6322352,-1.658619,0.8429881,0.5587845,0.78174573,-0.54125243,0.12037935,-1.2086687,-0.8069507,0.53275484,-0.058901988,0.7027907,0.12844627,0.34036937,-0.043253858,-0.3160758,-0.52299714,-1.155038,0.5345169,-0.69393504,-0.56342936,-1.1811512,-0.049588405,-0.00050963653,1.2158037,0.23685607,-0.45090196,0.8956888,-0.97356164,0.50626427,-1.0932075,1.1762387,-0.056599494,-1.0269709,-0.6594317,0.077493995,1.6738131,1.468604,0.47601873,0.83355224,-0.10018447,0.35958984,-0.3225866,-0.03388253,0.16921917,-0.0025971425,1.3880663,0.2802131,0.0029328268,-0.484992,-0.22644635,-0.4539128,-0.9894372,-1.5362333,0.7017024,-0.09509671,-0.1714204,0.33925086
