eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,BoroCT2020,GEOID,cell,geometry
1042,0.3209615,0.65506387,0.25429213,1.5330824,1.1220764,0.100573,0.7332628,-0.19095156,1.0962738,1.5872924,-0.2972894,-0.23333898,0.1922264,0.9452874,1.5432041,-0.28810075,-0.20741901,0.6648997,0.19228958,1.1821316,2.0074742,0.93037546,0.20150878,0.47410423,-0.21853381,-0.25729877,1.5207925,1.6275791,0.40988237,-0.38965884,2.511351,1.9834261,-0.5935291,-0.42255878,-0.2287312,0.3558612,2.409392,-0.75751424,0.56137455,4.135476,0.46942693,0.82697034,-0.33399972,-0.040962,0.85811186,-0.04780177,0.07283825,0.92638123,-0.047831655,-0.39997396,0.15523607,0.73975503,3.363233,-0.09226839,2.082466,-0.30395478,-0.18518163,-0.07383329,0.112906575,0.036068693,0.4003176,2.4254918,-0.3573628,1.2138889,-0.4897191,-0.18213315,1.771682,-0.38825756,-0.067961745,1.5814817,0.57071143,-0.1718463,-0.19525133,0.6203694,2.6466208,-0.27125192,2.4864612,0.8316927,-0.31966576,-0.3469394,0.73307246,1.5759326,0.0075232834,0.28979662,1.1669236,1.1088009,0.051121686,-0.8003441,1.3137065,2.2912138,-0.07350254,-0.6851356,-0.29421824,1.4232837,1.1682497,1.7537408,1.0944784,1.3176111,0.7306814,1.1054187,0.21220165,-0.25523734,0.77606857,1.4120982,0.29427242,1.1445574,-0.17312302,0.15915765,-0.25096995,1.7728422,-0.15395164,0.009795338,-0.32992756,1.5902706,-0.6645979,-0.422816,1.1334912,-0.15704739,-0.2852068,-0.4599122,-0.6657734,2.4101727,3.7704024,0.56949615,-0.16657215,0.13446002,-0.107326955,2.7415051,3116800,36047116800,613229524108181503,"POLYGON ((-73.876361484593 40.68588399641057, -73.88273394047303 40.68483684268732, -73.88470608871856 40.68038293840667, -73.88030668601682 40.67697652062114, -73.8739352545359 40.678023456714115, -73.87196220146974 40.68247702819321, -73.876361484593 40.68588399641057))"
1043,0.34146956,0.7241274,0.19132455,1.4101207,1.1840973,0.29084662,0.64187735,-0.23423497,1.0016979,1.4134042,-0.29744786,-0.32529217,0.33773798,1.1232871,1.5172803,-0.26011097,-0.24166773,0.69539726,0.08445279,0.54521596,2.1547225,0.2204714,0.43695417,1.0357381,-0.21163225,-0.1486361,1.268564,1.7377876,0.39174035,-0.09468974,2.165217,1.6812842,-0.56928074,-0.36632428,-0.20201212,0.5547112,2.354939,-0.6710787,0.5873427,4.143798,0.5139249,0.6213602,-0.3039987,0.024833474,0.92413104,-0.11208664,0.59312105,1.0081166,0.26602426,-0.3134495,0.09265602,0.45074153,3.0648377,-0.13013195,1.817025,-0.2697763,0.12314713,-0.19726485,0.07503328,-0.01699683,0.63141775,1.947502,-0.3235405,0.93570596,-0.4467337,-0.005661182,1.5740772,-0.39481091,0.14946158,1.3479522,0.90373075,-0.0753948,-0.15521365,0.5821332,2.299729,-0.36535376,2.3149252,0.821148,-0.27501494,-0.3612612,0.86644137,1.4489043,-0.007944964,0.22855765,1.4784304,1.0370436,-0.037324946,-0.81453323,1.3151705,2.1653101,-0.053438183,-0.5258643,-0.35741526,1.2741536,1.1781324,1.4989958,1.026376,1.5144002,0.627609,1.5486982,0.29045784,-0.14353488,0.5264623,1.7808583,0.29131624,1.0213841,0.0646728,0.10001665,-0.33464652,1.9792733,-0.16357836,0.0271364,-0.26427293,1.8003491,-0.6220875,-0.33778673,1.0581173,-0.067988865,-0.11207242,-0.570089,-0.7630485,2.8558125,3.636651,0.50998294,-0.14130226,0.0662972,-0.22367425,2.6342032,4032000,36081032000,613229536571555839,"POLYGON ((-73.75793864060134 40.65986918928044, -73.76430958058077 40.65882886930414, -73.76629166265886 40.65437863539735, -73.76190370584966 40.65096905614806, -73.75553379092653 40.652009160940246, -73.75355080786873 40.656459060136484, -73.75793864060134 40.65986918928044))"
1044,0.21720383,0.80962944,0.38016814,1.4773481,0.41035852,-0.16092296,0.84332734,-0.2663968,1.1686559,1.789188,-0.29684603,-0.320999,0.7993926,0.85118437,1.4157113,-0.30205095,-0.22052716,0.6792369,0.33204302,1.4896176,2.162808,1.0701252,0.10191986,0.06273118,-0.22897694,-0.29411337,1.7552546,1.3310848,0.44112,-0.3946783,3.1480634,2.0682788,-0.64727175,-0.3504756,-0.24563918,-0.070567355,2.595378,-0.90074146,0.45045257,4.2769628,0.3429467,0.6105396,-0.2741198,-0.07617461,0.9265035,-0.07718508,-0.1893228,0.78470266,0.008312345,-0.41676137,0.24034289,0.8867575,3.0663145,-0.17535213,1.8376751,-0.26837382,-0.27580443,-0.15011577,0.08920601,-0.01242049,0.22623166,2.501529,-0.4557221,1.481005,-0.5732949,-0.16934848,1.8153062,-0.39421904,-0.20503321,1.7823266,0.45061672,-0.14907832,0.15868115,0.6275655,2.6139374,-0.36802208,1.9740534,0.8085624,-0.39000165,-0.31562954,1.2021502,1.5275388,-0.10704492,0.34572792,1.0871531,1.1299481,0.42618474,-0.8429655,1.2577866,2.3158896,-0.056732543,-0.7058557,-0.26466826,1.5491657,1.2284122,1.5256771,1.1518898,1.6875893,0.79228103,1.0107636,0.01747197,-0.3171117,0.60576814,1.3206074,0.3695009,1.1699781,-0.012691036,0.13287933,-0.33166367,1.755416,-0.18580991,0.015210625,-0.35112748,1.9092087,-0.57629514,-0.46381554,1.4816968,-0.21167032,-0.33761233,-0.472106,-0.68629164,2.0688918,3.8450027,0.6230835,-0.08053655,0.70632756,-0.09428141,2.4976857,5014606,36085014606,613229547126521855,"POLYGON ((-74.14065127086116 40.56779520360224, -74.14700312269727 40.56673471647273, -74.1489457225525 40.56228243252634, -74.14453737721624 40.5588909632685, -74.1381865405887 40.55995122783512, -74.13624303419903 40.56440318419223, -74.14065127086116 40.56779520360224))"
1045,0.20165595,0.79215217,0.36793703,1.4620967,0.44999215,-0.114462286,0.7582068,-0.27775007,1.2120603,1.7659086,-0.3083056,-0.32824284,0.7483324,0.87234235,1.4366938,-0.3246268,-0.2125383,0.6298751,0.3240298,1.4532636,2.2109485,1.0299349,0.107402176,0.114258066,-0.23091826,-0.27580467,1.7196112,1.380999,0.4091137,-0.3840577,3.0722919,2.0445657,-0.63329417,-0.3566054,-0.24990883,-0.027180031,2.5601003,-0.87796867,0.46068093,4.2770977,0.3673588,0.6295025,-0.2725181,-0.080993645,0.9158025,-0.08165133,-0.13029735,0.76140165,0.011464834,-0.4092433,0.20634484,0.8305992,3.1167293,-0.1751998,1.9048737,-0.27980193,-0.24878699,-0.14546788,0.058529794,-0.024394482,0.2311061,2.438631,-0.43378955,1.4877791,-0.5636958,-0.15686902,1.7854843,-0.41148236,-0.19202578,1.7078868,0.43101597,-0.14138566,0.15282196,0.633134,2.5961843,-0.37078074,2.007413,0.8328154,-0.37821823,-0.3207698,1.1930563,1.4973328,-0.051310353,0.3834894,1.1139178,1.1417099,0.3366655,-0.85622513,1.2953391,2.3714294,-0.059424043,-0.70430946,-0.2704287,1.4970194,1.1842961,1.5697513,1.1885488,1.7046869,0.78801996,1.0415075,0.109934166,-0.3073487,0.58775556,1.4022694,0.35224596,1.1610466,-0.018795073,0.09765905,-0.31257027,1.7466046,-0.19281289,0.09241983,-0.34999463,1.8973488,-0.58386517,-0.4539555,1.4779394,-0.1955604,-0.33287722,-0.48199683,-0.6844914,2.0903373,3.8533254,0.6443728,-0.124827735,0.6542688,-0.09290798,2.5088923,5014606,36085014606,613229547134910463,"POLYGON ((-74.13235492595496 40.57330773129089, -74.13870767007033 40.57224764101775, -74.14065127086116 40.56779520360224, -74.13624303419903 40.56440318419223, -74.12989130565924 40.565463052051214, -74.12794679831624 40.56991516170414, -74.13235492595496 40.57330773129089))"
1046,0.095250815,0.5433803,0.18832472,1.3894641,0.9326098,0.25959438,0.79252636,-0.24655926,1.0882705,1.8562074,-0.33954257,-0.30170834,0.20354722,1.0740787,1.4244987,-0.324104,-0.20548044,0.6335063,0.32625404,1.0854282,2.1494102,0.8072532,0.123795986,0.4695695,-0.23618673,-0.26223645,1.466279,1.7303133,0.3847578,-0.3863507,2.5665064,2.0367568,-0.6401403,-0.39472523,-0.20618604,0.3185321,2.182074,-0.76493716,0.5457626,4.214253,0.62255394,0.937701,-0.33519265,-0.052019767,0.8537894,0.0058453083,0.48300546,0.8400222,0.022292376,-0.39384788,0.2195136,0.53403836,3.0125866,-0.09655835,1.8635614,-0.29055107,-0.21035424,-0.13791779,-0.14116883,-0.006060347,0.37024117,2.3805614,-0.4247595,1.2663136,-0.4808929,-0.20492965,1.6662863,-0.38295865,-0.094157204,1.6454816,0.69397736,-0.1820441,0.14569512,0.63498557,2.448111,-0.31744525,2.4910553,0.86726844,-0.32010165,-0.445769,1.0292199,1.540468,-0.00853961,0.27790812,1.3676019,1.1431386,0.1043108,-0.76995826,1.2796087,2.2282825,-0.085958645,-0.633538,-0.21928416,1.4392499,1.3659483,1.8480263,1.0767568,1.5570774,0.63141346,1.3118286,0.09635286,-0.11958017,0.61626947,1.3698186,0.3325613,1.1410283,-0.21295583,0.20673472,-0.27488387,1.7640007,-0.20150894,-0.0045818463,-0.39301124,1.7601969,-0.6087972,-0.36725074,1.303571,-0.07438489,-0.27242807,-0.43140188,-0.68065524,2.257469,3.9840117,0.47037804,-0.16674912,0.13929975,-0.17998429,2.6483233,5014606,36085014606,613229547145396223,"POLYGON ((-74.1381865405887 40.55995122783512, -74.14453737721624 40.5588909632685, -74.14647988297727 40.554439160459104, -74.1420724583953 40.55104794977741, -74.1357226366762 40.55210799185331, -74.13377922474082 40.55655946707139, -74.1381865405887 40.55995122783512))"
1047,0.07907832,0.47625133,0.19646221,1.3472471,0.9284411,0.3622138,0.7980195,-0.24562348,1.1097169,1.9096283,-0.3480476,-0.3085827,0.16820854,1.0919955,1.4251553,-0.3372733,-0.21005073,0.59210515,0.33045968,1.0582736,2.135964,0.8090856,0.103865184,0.49730605,-0.23620977,-0.25958228,1.5012532,1.7093979,0.41334954,-0.3895534,2.4927633,2.0691695,-0.6364007,-0.39111063,-0.21188498,0.30715835,2.0603385,-0.75794446,0.5524935,4.236127,0.65156376,0.9867604,-0.3246678,-0.082696535,0.8274733,-0.0035003573,0.55458736,0.7957256,0.053590685,-0.39226782,0.20788041,0.51108986,2.9397855,-0.11764962,1.869488,-0.2887289,-0.21870562,-0.14240722,-0.16847014,-0.011662886,0.4083084,2.3288898,-0.41991615,1.2423656,-0.4868778,-0.22508149,1.7006097,-0.3753738,-0.09459767,1.6715922,0.7205363,-0.1925285,0.2189165,0.638482,2.44526,-0.31935212,2.4769025,0.88871425,-0.3101522,-0.46687967,1.0780323,1.5372939,0.020276621,0.30019456,1.404141,1.1511543,0.085814446,-0.7675457,1.2742263,2.2849207,-0.09273207,-0.6250355,-0.22598998,1.4407561,1.4500984,1.9041387,1.0822852,1.6152442,0.6561812,1.3650141,0.10757999,-0.0586645,0.53625953,1.4045928,0.35264602,1.1321295,-0.26000673,0.19578008,-0.28119767,1.7436714,-0.2200233,0.022583,-0.42420626,1.683391,-0.6277938,-0.36563772,1.294687,-0.067954116,-0.2520882,-0.4383426,-0.67965055,2.2503467,4.0389495,0.4730481,-0.17430659,0.14879932,-0.19842845,2.6238544,5014606,36085014606,613229547153784831,"POLYGON ((-74.12989130565924 40.565463052051214, -74.13624303419903 40.56440318419223, -74.1381865405887 40.55995122783512, -74.13377922474082 40.55655946707139, -74.12742851147621 40.55761911258836, -74.12548409889455 40.562070741180875, -74.12989130565924 40.565463052051214))"
1048,0.17621796,0.5293456,-0.065127745,1.5193291,0.9496391,0.41408944,0.026351929,0.15584946,1.1578918,1.4996587,-0.16247332,-0.3453631,-0.19154277,1.2890624,2.0625343,-0.45128167,-0.11921623,0.52993834,0.1514602,0.7850326,2.0753453,0.50229883,0.80314106,0.35782427,-0.45846188,-0.17196822,1.6766428,2.0124474,-0.29461032,-0.28757074,2.8496103,1.5936193,-0.6634986,-0.5360786,0.35712063,0.98406446,1.8739688,-0.5323823,0.6650552,4.23987,0.23316291,0.83658755,-0.36686873,-0.029622419,0.9264148,0.026063912,-0.20160505,1.0198267,0.3079426,-0.33986372,-0.16118935,0.5040882,3.6234841,0.47182956,2.49669,-0.38695484,0.059903815,0.13235265,-0.41053498,-0.10275447,1.3976685,1.5663905,-0.10877405,0.94644934,0.002655983,-0.013501167,1.1335865,-0.50620234,-0.006263986,0.79550916,0.8384519,0.004074499,0.077179655,0.89958507,2.104069,-0.40619433,2.6565416,0.8419279,-0.3873815,-0.23244013,0.5815412,1.7796354,0.013260543,0.46483934,1.0660758,1.2271768,-0.18622148,-0.79811835,1.728987,2.4050267,0.05052789,-0.7977923,-0.44154686,1.3013566,0.3568939,1.4376658,1.2186866,1.4182224,0.1912307,0.63583523,0.8823941,-0.31473333,1.1441531,1.8417944,0.20514598,0.68225324,0.18561247,-0.14334346,-0.028236056,1.9064671,-0.16123402,0.35759574,0.18739669,1.814285,-0.5794882,-0.40102822,0.92511994,0.19383408,-0.38264376,-0.4972687,-0.5453725,2.3678968,3.148641,0.80447334,-0.3154248,-0.272613,-0.10479277,2.887937,3070602,36047070602,613229552539271167,"POLYGON ((-73.89273049866527 40.608889534170004, -73.89909224312633 40.607842292341374, -73.90105964126931 40.60339233457284, -73.8966661973141 40.59998995071381, -73.89030547365293 40.60103697480343, -73.88833717325862 40.60548660046141, -73.89273049866527 40.608889534170004))"
1049,0.1889199,0.71913344,0.07282588,1.680383,0.8131861,-0.022514775,0.7858124,-0.19063947,1.1697743,1.6733294,-0.3057025,-0.2467396,0.44758964,0.9217718,1.4196585,-0.28241527,-0.23695634,0.66094935,0.21589626,0.9475209,2.304606,0.7583207,0.33095947,0.41052794,-0.21190281,-0.26012897,1.2379987,1.4152769,0.45670483,-0.38602638,2.480332,1.9802352,-0.5864178,-0.44539526,-0.17975897,0.25658065,2.6489334,-0.8288297,0.54577816,4.047017,0.27381083,0.6627963,-0.31285524,0.06595555,0.88492876,-0.042465508,0.27667937,1.1064197,-0.014768869,-0.40847117,0.21480647,0.80354,3.1916893,-0.15616664,1.9082829,-0.286473,-0.23666163,-0.06515463,-0.16269219,-0.024367169,0.23503383,2.474135,-0.42916113,1.3324968,-0.4992486,-0.22304134,1.815769,-0.38814098,-0.044475853,1.7025714,0.66109914,-0.10013275,-0.034071475,0.5804428,2.580134,-0.3548264,2.4443052,0.83537596,-0.3684777,-0.38911945,0.89482105,1.4933074,0.030292146,0.3013398,1.3144255,1.1036423,0.13110901,-0.82036996,1.2661326,2.313066,-0.037695467,-0.6898109,-0.19667941,1.4900659,1.3164638,1.7654067,1.0820405,1.2690334,0.5589862,0.98303485,0.14347297,-0.24028791,0.73595655,1.3679994,0.3128495,1.1454527,-0.13142858,0.16522375,-0.3438627,1.7447358,-0.027366996,0.038457423,-0.36667287,1.9139805,-0.63175064,-0.35281965,1.3499584,-0.22274213,-0.310177,-0.4858796,-0.6922523,2.3675153,3.8428147,0.5722462,-0.15214872,0.37591916,-0.097225964,2.5859787,4056800,36081056800,613229522197676031,"POLYGON ((-73.72574990760387 40.718779446004845, -73.73212938218947 40.71774029855684, -73.73411694852459 40.713287430545066, -73.72972594285227 40.70987404553234, -73.72334749638101 40.7109129782786, -73.72135902758073 40.71536551071, -73.72574990760387 40.718779446004845))"
1050,0.2162542,0.8065201,0.39397818,1.4763796,0.40579677,-0.1593801,0.8129065,-0.27465338,1.1871253,1.7882578,-0.29443905,-0.32212317,0.80129945,0.84964085,1.4305706,-0.30651993,-0.21989109,0.6529904,0.3284259,1.5011343,2.188386,1.0612534,0.09848481,0.07098411,-0.23370066,-0.28780895,1.757693,1.3317271,0.4492175,-0.3941266,3.1254854,2.0576797,-0.6381529,-0.34919676,-0.25034237,-0.07583931,2.5880842,-0.9001887,0.4649679,4.285319,0.34257266,0.6191516,-0.26839352,-0.081425734,0.92607975,-0.09084623,-0.1848602,0.7767811,-0.0020067692,-0.41369748,0.22919992,0.8847504,3.0804405,-0.17611122,1.8444898,-0.2680057,-0.26672345,-0.14701568,0.08487651,-0.02102743,0.22669002,2.4856315,-0.44743347,1.4868705,-0.57836723,-0.16406356,1.8415834,-0.4020031,-0.21301688,1.7848697,0.4504837,-0.14739887,0.1562142,0.62345886,2.6067543,-0.36862594,1.9638976,0.8148043,-0.3881206,-0.3132938,1.1939518,1.5052649,-0.09463051,0.36005047,1.0844872,1.1224068,0.39696088,-0.8523188,1.2596711,2.3409266,-0.06151145,-0.7043397,-0.26524246,1.5219154,1.2171388,1.532074,1.1523023,1.7226734,0.80621797,1.0047053,0.059607282,-0.32182527,0.59418654,1.3480169,0.36271158,1.1667988,-0.010670409,0.1313864,-0.32387054,1.7462481,-0.19222602,0.047902666,-0.35072416,1.907018,-0.5806106,-0.46218625,1.4886204,-0.21423891,-0.3345431,-0.47493017,-0.68637913,2.0681334,3.8438993,0.645983,-0.105054356,0.71539485,-0.093308575,2.4903507,4058000,36081058000,613229522199773183,"POLYGON ((-73.72334749638101 40.7109129782786, -73.72972594285227 40.70987404553234, -73.73171340016579 40.705421656015304, -73.72732331322588 40.70200853479503, -73.72094589456071 40.70304725290962, -73.7189575351423 40.70749930684684, -73.72334749638101 40.7109129782786))"
1051,0.2119844,0.8107058,0.33634835,1.4942973,0.55708045,-0.122096494,0.74937534,-0.2699176,1.2154974,1.7609186,-0.31020442,-0.3358283,0.6646322,0.8834448,1.4377946,-0.32291353,-0.19488437,0.630201,0.37901372,1.3978679,2.1690698,0.9915442,0.13353838,0.15652159,-0.22107384,-0.2794045,1.6644518,1.4200528,0.39712927,-0.37620324,3.0387084,2.0271564,-0.63293904,-0.36673224,-0.23867676,0.043512344,2.5714355,-0.8511008,0.46576145,4.252375,0.37006062,0.60924274,-0.28194875,-0.06904063,0.94373477,-0.06501272,-0.064285904,0.73375666,0.0173634,-0.39149567,0.20782182,0.79125845,3.1166391,-0.15105861,1.9222885,-0.28478435,-0.23199221,-0.14628765,0.028309882,-0.006081596,0.26139274,2.406978,-0.4374509,1.3868196,-0.5285652,-0.15892613,1.7719257,-0.415015,-0.17503251,1.6740568,0.45675135,-0.13028738,0.07425791,0.61082935,2.5475323,-0.36582997,2.0862503,0.8287823,-0.37856978,-0.319704,1.1550932,1.496886,-0.048477687,0.4484868,1.1460228,1.1429781,0.2940581,-0.8396368,1.3015784,2.3395705,-0.06610533,-0.7004889,-0.25865978,1.4864767,1.1567309,1.5206556,1.161152,1.6713227,0.7834269,1.0291451,0.13044107,-0.29218683,0.62152874,1.3827308,0.34491047,1.1370522,-0.023748003,0.12003663,-0.30086264,1.7506183,-0.17838028,0.08301041,-0.33890343,1.8960506,-0.58140695,-0.45588157,1.4699464,-0.20093556,-0.33987293,-0.48185757,-0.68378675,2.0995204,3.8984637,0.63474256,-0.12655546,0.5418489,-0.07119928,2.5265238,4089201,36081089201,613229524030586879,"POLYGON ((-73.83921022590549 40.663079887448504, -73.84558022499827 40.662035032500576, -73.84755487708433 40.6575830856897, -73.84316043324355 40.65417632712099, -73.83679145812027 40.65522096524713, -73.8348159029804 40.65967257873419, -73.83921022590549 40.663079887448504))"
1052,0.22619392,0.77647626,0.3765819,1.4804676,0.5178492,-0.13794415,0.7798634,-0.26024818,1.1721607,1.7391529,-0.30102348,-0.32388723,0.7037324,0.8748613,1.4174106,-0.3107084,-0.21974365,0.65591645,0.32499024,1.4821153,2.155105,1.0463227,0.10079934,0.1973323,-0.23177393,-0.27791172,1.7436239,1.3389723,0.4305085,-0.38575003,3.0501046,2.0276313,-0.6335852,-0.3616358,-0.24539068,-0.046978205,2.5831876,-0.8686146,0.475744,4.2945514,0.33928812,0.62685686,-0.27329627,-0.08548805,0.93620986,-0.06891461,-0.16478354,0.81394845,-0.009585559,-0.40950918,0.19878331,0.8530769,3.1637087,-0.19037531,1.8798059,-0.27500302,-0.23822406,-0.15116511,0.076101184,-0.029403612,0.23732321,2.450248,-0.43829036,1.4608967,-0.56846,-0.14780979,1.7989587,-0.41131753,-0.17338762,1.7226466,0.46439853,-0.135559,0.12567183,0.6257905,2.5939214,-0.36084586,2.0140839,0.8135004,-0.36356747,-0.31300718,1.2161686,1.5248947,-0.0713503,0.36804068,1.0557351,1.134757,0.36001897,-0.8416792,1.2933538,2.3415198,-0.05420039,-0.71013105,-0.273885,1.4951093,1.1656046,1.5531163,1.1565347,1.6574178,0.753237,1.0433893,0.08657272,-0.3025127,0.5456536,1.3753765,0.35985953,1.1646454,-0.00096963346,0.119072974,-0.31503704,1.7617297,-0.1713646,0.06561891,-0.34151083,1.8589064,-0.5889701,-0.45341903,1.4098207,-0.19572496,-0.30590007,-0.48685133,-0.67788935,2.1400857,3.8505507,0.6386847,-0.12433212,0.64747643,-0.09345489,2.5082684,4088400,36081088400,613229536525418495,"POLYGON ((-73.82844604090185 40.66071681268142, -73.8348159029804 40.65967257873419, -73.83679145812027 40.65522096524713, -73.83239805399892 40.65181391917513, -73.82602921594997 40.65285793652283, -73.82405275810497 40.65730921651249, -73.82844604090185 40.66071681268142))"
1053,0.23317403,0.7596439,0.2798946,1.4669977,0.81285554,-0.12459028,0.7531289,-0.21416768,1.130812,1.711212,-0.31870395,-0.33454853,0.53751755,0.8986368,1.472881,-0.30551422,-0.1976097,0.6807113,0.3595066,1.1631782,2.124464,0.9281368,0.20229506,0.25243333,-0.19611049,-0.2845886,1.6208944,1.4731748,0.41690266,-0.3609841,2.930853,2.0174456,-0.63650423,-0.39292678,-0.23292598,0.2008474,2.535861,-0.80184555,0.5298775,4.182469,0.4655008,0.53223115,-0.29252258,-0.009295923,0.9389379,-0.068925,0.006491393,0.7770699,0.08782318,-0.38609916,0.20445561,0.82494867,3.1382496,-0.15280777,1.942107,-0.2835313,-0.25053787,-0.1705619,-0.033979133,-0.0025299042,0.344761,2.3901389,-0.46699232,1.2434052,-0.43752488,-0.16393505,1.8249259,-0.40466607,-0.123417355,1.6844937,0.5270234,-0.107419275,0.049021542,0.59710246,2.406869,-0.36146936,2.2713995,0.8264897,-0.38295504,-0.3453345,1.0381362,1.5408272,-0.1054403,0.43292117,1.2614394,1.1346714,0.24390426,-0.8154931,1.2487006,2.3213005,-0.050401755,-0.70334595,-0.2872622,1.5048252,1.1891456,1.5035923,1.0834489,1.6132568,0.6569243,1.1478918,0.11997372,-0.29975614,0.67631775,1.3693622,0.3295519,1.1434815,-0.10150485,0.16220377,-0.29315507,1.7917172,-0.16277573,0.032621816,-0.33018154,1.8366698,-0.5962491,-0.44383103,1.3565251,-0.24159582,-0.30993775,-0.46844536,-0.69302154,2.2122881,3.94592,0.57950556,-0.12904476,0.35093784,-0.08616975,2.5820434,4088400,36081088400,613229536527515647,"POLYGON ((-73.82602921594997 40.65285793652283, -73.83239805399892 40.65181391917513, -73.83437350391891 40.64736278508165, -73.82998101824742 40.643956001803765, -73.82361320392228 40.64499980262244, -73.82163685165692 40.649450603218504, -73.82602921594997 40.65285793652283))"
1054,0.3046671,0.62931585,0.22837205,1.4944102,1.1663499,-0.039568864,0.39764303,-0.29572588,1.1621622,1.3168354,-0.34291524,-0.337354,0.1242633,1.0372658,1.6114743,-0.38181543,-0.16348657,0.5244429,0.22086197,0.6629472,2.044011,0.5634049,0.29529226,0.6246098,-0.23815691,-0.1529279,0.87389374,2.1239846,0.076387435,-0.16529685,2.7105837,1.6133006,-0.5871151,-0.3523094,-0.28420883,0.3176368,2.7697678,-0.56861293,0.44898528,4.1184607,0.45202583,0.5465148,-0.33886194,0.16816124,0.9674228,0.084342055,0.4692885,0.99947643,0.20909107,-0.355619,0.052277043,0.18787232,3.4881172,-0.10433766,2.2238688,-0.3929604,0.16737412,-0.14479643,0.057539433,-0.009452,0.65496224,2.500937,-0.28159854,1.5488164,-0.36134744,0.01842682,1.170113,-0.45231467,0.01764384,1.0361223,0.31138903,-0.02784045,-0.4606446,0.6820571,2.2410648,-0.31808633,2.6400099,0.8279618,-0.30716157,-0.35601598,0.9402026,1.4908912,0.11673018,0.42800236,1.4619035,1.1942419,-0.025656853,-0.82772934,1.5451567,2.1186912,-0.08215114,-0.63132536,-0.2367294,1.1441975,0.7278583,1.5812857,1.170588,1.4073021,0.5048786,1.2914277,0.4721571,-0.20098454,0.78837514,1.5613941,0.21092626,1.0441233,0.1568373,0.0137093365,-0.17892498,1.8526471,-0.1397436,0.22883153,-0.21728578,1.9851906,-0.5297081,-0.32185358,1.3586959,0.027949765,-0.2314874,-0.5718518,-0.65731454,2.154326,3.9532151,0.5460913,-0.184812,-0.16828291,-0.10111532,2.5311034,1024000,36061024000,613229524777172991,"POLYGON ((-73.91285317478501 40.80388084037583, -73.91924103342387 40.802830413676446, -73.92121473097593 40.7983693307835, -73.91680148025762 40.794959007350855, -73.91041465061876 40.79600921535373, -73.90844004281104 40.800469965455854, -73.91285317478501 40.80388084037583))"
1055,0.07126719,1.0806557,0.11469538,1.6633584,0.97642064,0.08438831,0.21144368,-0.17623425,1.1197677,0.9331998,-0.35844553,-0.30790377,0.11349763,1.3015094,1.1965941,-0.45083144,-0.022931233,0.5494964,0.30553877,0.82691145,2.2999396,0.36925128,0.349386,0.91334486,-0.35906819,-0.08748829,1.0838698,2.091493,-0.14334062,0.028128207,2.7083843,1.1184535,-0.5389151,-0.3813451,-0.15282741,0.62701654,2.988156,-0.49793553,0.3302054,3.7398076,0.34569228,0.5270644,-0.38510188,0.09093413,1.0358975,0.08919227,0.49035355,0.9953305,0.20532584,-0.25551346,-0.12987664,0.10978315,3.6186008,-0.015162732,2.2041616,-0.39362368,0.53538096,-0.0021366943,-0.27331862,-0.077389374,0.1805045,2.3107157,-0.047846623,1.6005471,-0.36487144,0.19289486,0.48875844,-0.5099499,0.19018646,0.44291365,0.4785136,0.06555104,-0.18300322,0.7985588,2.0679564,-0.35233033,2.6760986,0.64427316,-0.15639749,-0.3316731,0.877425,1.3710449,0.27249122,0.3537876,1.318089,1.1576109,-0.15978648,-0.8730433,1.8002764,1.637653,-0.050574943,-0.63457155,-0.3321982,0.83493316,0.40063465,1.6244704,1.1850926,1.3699261,0.64705414,1.2487674,0.67336273,-0.009435706,0.72019625,1.5266371,0.20554599,0.67640036,0.72201484,-0.027705342,-0.041185156,1.8885604,-0.14401309,0.19560686,0.027579658,1.9939855,-0.2924009,-0.3222775,1.2291757,0.32638308,-0.18964148,-0.5846383,-0.59256697,2.4535882,3.55472,0.746439,-0.3287985,-0.061191853,-0.030673135,2.5926778,1024000,36061024000,613229524783464447,"POLYGON ((-73.92121473097593 40.7983693307835, -73.92760169480697 40.79731849782588, -73.92957437917703 40.792857560314104, -73.92516101007133 40.78944778834648, -73.91877507487021 40.79049840245552, -73.91680148025762 40.794959007350855, -73.92121473097593 40.7983693307835))"
