eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,TRACTCE,GEOID,cell,geometry
2581,2.5636353,-0.4158427,-0.0044510625,0.61862683,1.0106893,-0.2540879,-0.3259729,-0.42386672,0.5460511,0.76091325,2.3924863,-0.56826353,-0.16465512,0.58944,2.8391833,0.17199454,1.4287341,-0.4410739,-0.10032612,0.48336834,1.1699287,0.5343634,0.7400091,0.26704073,-0.3099543,0.24837518,0.5234491,1.1174412,-0.091833994,-0.11280178,-0.17571343,1.6236982,-0.08141674,-0.03475137,-0.23603277,-0.32469934,0.3975272,-0.22158515,1.5657007,-0.2710489,0.8750762,-0.4730136,1.7770059,-0.40206367,-0.6362578,0.013179958,-0.5295215,-0.5328847,-0.43643552,1.5415021,0.3221768,-0.23697789,-0.22887217,1.3306353,0.36849016,0.15454555,-0.22873475,1.8784395,0.18794711,2.064089,-0.08204164,-0.37262458,1.8327248,0.7068027,-0.120679334,0.98858273,0.2041762,-0.38000053,1.6933702,1.5506531,-0.3416142,0.89426684,0.86281943,-0.24009216,0.65018624,3.2065432,0.038030714,1.3026302,0.10250545,1.7236103,-0.31117752,0.38203433,0.32135093,0.113338605,2.929261,-0.0072247535,3.3341942,0.30638835,-0.28698552,1.3507365,2.6312745,0.6871203,0.8691003,-0.06916697,3.7250528,0.39250556,0.41521034,-0.33499634,0.024068087,-0.018934349,-0.139693,1.1736622,1.8443705,0.6800783,-0.29243413,1.0158525,0.09634945,2.285785,1.2360463,1.6138914,0.5877377,0.4408998,0.8412036,0.69572645,-0.6688324,-0.08546458,0.5815883,3.621665,0.80224997,-0.3977907,-0.27217555,-0.59570026,2.676104,0.38686925,1.0049692,-0.036135286,0.73757803,-0.10751719,835200,17031835200,613164946443730943,"POLYGON ((-87.75538101370444 41.798815810495064, -87.76140305703383 41.79700699103958, -87.762037018137 41.79236021148566, -87.75665008661457 41.789522306414, -87.75062876081216 41.791330668913126, -87.7499936490368 41.79597739338782, -87.75538101370444 41.798815810495064))"
2588,2.522401,-0.28322187,-0.060013726,0.51128334,1.1665533,-0.08582593,-0.34031343,-0.43794712,0.38270384,0.74301565,2.5414178,-0.49957415,-0.10562302,0.55432326,2.8276374,0.22941282,1.3544619,-0.5665488,-0.1788471,0.46751893,0.989025,0.57185626,0.78248525,0.25577345,-0.24663672,0.14153019,0.51120305,1.0151768,0.06177543,-0.051351853,-0.09451316,1.7932707,-0.09714688,0.033805154,-0.14687863,-0.3159911,0.5634847,-0.03037525,1.3399485,-0.089909464,0.82011694,-0.46655512,1.7759849,-0.3739479,-0.59792376,-0.08332878,-0.5469516,-0.58016,-0.39761415,1.5271688,0.23675293,-0.20353185,-0.282814,1.3066024,0.63029736,0.04318898,-0.16303304,1.9517603,0.22283328,1.963843,-0.19709045,-0.33453897,1.9063876,0.6944605,-0.09026972,0.9545978,0.27164033,-0.3333515,1.657905,1.6528865,-0.34818244,1.0298932,0.72942996,-0.25589603,0.6451297,2.9586701,0.054970086,1.2390045,0.24017781,1.7741178,-0.3110503,0.5580408,0.35107902,0.14635178,2.9775784,0.12319574,3.3003383,0.5482892,-0.31858295,1.2400823,2.6428533,0.6058192,0.7767007,-0.07036301,3.815915,0.4595121,0.17535344,-0.35898912,0.20322819,-0.12286648,-0.12720765,1.3175898,1.6136533,0.70860195,-0.3099264,0.951656,-0.058036722,2.1017609,1.3947444,1.4612597,0.38655597,0.5575103,0.74694425,0.6471771,-0.6548977,-0.10944741,0.5274728,3.5477185,0.74249697,-0.43382865,-0.2837803,-0.6067207,2.7197132,0.43185937,0.9112297,-0.095492154,0.5742266,-0.13395527,839900,17031839900,613164979928956927,"POLYGON ((-87.64214892423547 41.823838723034015, -87.64818034956382 41.82203483597552, -87.64882621929127 41.81738661004743, -87.64344181527191 41.81454232866984, -87.6374111120703 41.816345760012176, -87.63676409079375 41.82099392839581, -87.64214892423547 41.823838723034015))"
2589,2.4892335,-0.35942823,-0.05094487,0.878775,1.0615396,-0.22811306,-0.34367478,-0.38792872,0.44918284,0.82676196,2.3186347,-0.49598753,-0.16262695,0.63874424,2.6896539,0.19096833,1.440347,-0.5301926,-0.21081355,0.43279734,0.91969484,0.45112616,0.6875662,0.29219893,-0.29197493,0.24260259,0.45592833,1.1426857,0.0027101226,-0.09616995,-0.20131792,2.0497687,-0.029396439,-0.061016902,-0.20104387,-0.30019593,0.41858828,-0.18204443,1.5258049,-0.23138756,0.90595293,-0.42041287,1.7889946,-0.3059252,-0.56984365,-0.0040709972,-0.5237942,-0.5354452,-0.27120578,1.665394,0.2891617,-0.16613474,-0.32889852,1.2813561,0.49103415,0.19989453,-0.31332722,1.7364097,0.30259448,1.9174461,-0.23700067,-0.3533215,1.6982934,0.7312802,-0.10995834,0.9764213,0.25949886,-0.34720254,1.5867131,1.4049411,-0.36696762,1.2101829,0.7780473,-0.33115286,0.6684422,2.8730977,0.21526438,1.2371393,0.17993496,1.5841941,-0.41259775,0.56322676,0.45160216,0.04945164,2.8342037,0.071189985,3.538089,0.5851805,-0.3656872,1.2874641,2.8535407,0.5949315,0.77015746,-0.025919214,3.6714797,0.48784503,0.18225648,-0.3623026,0.118936315,0.03274776,-0.16274333,1.1729856,1.8014842,0.64153206,-0.33217567,0.85496956,-0.028927684,2.4233181,1.3157783,1.6595151,0.42695624,0.5995789,0.7803067,0.64973617,-0.6630162,-0.04657347,0.6092629,3.695927,0.8656176,-0.43890283,-0.29194987,-0.56113744,2.6424842,0.3616087,1.2823722,-0.23702578,0.5875508,-0.1544751,839900,17031839900,613164979937345535,"POLYGON ((-87.63546965468885 41.83029105645968, -87.64150228212334 41.82848731588356, -87.64214892423547 41.823838723034015, -87.63676409079375 41.82099392839581, -87.6307321859128 41.8227972132925, -87.63008439195256 41.82744574845437, -87.63546965468885 41.83029105645968))"
2590,2.2782683,-0.22710857,-0.012659635,1.2212629,0.77415866,0.04702872,-0.3141182,-0.2737387,0.5719593,0.9159992,2.3382385,-0.3895865,-0.41765964,0.58517534,3.3558798,0.4742688,1.4335879,-0.43310723,-0.10698634,0.23554912,1.2988423,0.00914022,0.6683106,0.74900645,0.06854476,-0.2986495,0.6580657,0.82179403,0.7437348,0.1632708,-0.06183766,2.44093,-0.03732055,-0.027000397,0.32496178,-0.52700543,1.6894413,0.14152923,1.3772272,-0.059504874,1.0789254,-0.5491489,1.7523277,0.016554534,-0.35161722,0.39453128,-0.4866291,-0.34206676,-0.7837773,0.4095032,0.68563503,0.073948234,-0.31951922,1.622143,0.13659528,-0.13005054,-0.32303205,1.975365,-0.13288133,1.4537139,-0.46979064,-0.36843693,2.0339754,0.5520942,-0.17282419,0.9002095,-0.1396929,-0.221498,1.2238518,1.624574,-0.3875957,1.1172447,0.5723329,-0.10269971,0.3322665,2.9934149,-0.43739587,1.1394984,0.1300805,1.9762268,-0.043874003,0.3837431,0.9284178,-0.26463193,2.8913748,-0.2882161,2.6988502,0.49186718,-0.19502835,1.9569191,1.388113,0.19994341,0.8420776,-0.02956916,3.9216874,0.16640839,0.9617846,-0.34494567,0.027281128,0.47892228,-0.09152361,0.3441653,1.4803777,0.39372486,-0.24909002,0.5189657,-0.054997824,1.469037,1.0797193,1.2400912,0.553071,1.2111081,1.0270066,0.4719404,-0.6749205,0.0689062,1.3370093,2.993021,1.1434194,-0.1527625,-0.5394442,-0.5232515,2.3435564,-0.22366111,1.7873678,-0.015583307,0.42722583,0.031643815,839900,17031839900,613164979966705663,"POLYGON ((-87.6535658549487 41.82487908598758, -87.65959680022853 41.82307459685692, -87.66024151831678 41.8184263136347, -87.65485644279678 41.81558257678484, -87.64882621929127 41.81738661004743, -87.64818034956382 41.82203483597552, -87.6535658549487 41.82487908598758))"
2595,2.6757984,-0.39436242,-0.04547399,0.6356835,1.0442562,-0.23710787,-0.33546048,-0.38536194,0.46521974,0.7056363,2.3598316,-0.49781683,-0.121898025,0.38714358,2.9420214,0.21173596,1.4323788,-0.5216464,-0.16154772,0.4379896,0.92255104,0.4582175,0.54724884,0.045660734,-0.29118297,0.27042606,0.5287048,1.1620924,-0.08972608,-0.14471966,-0.16505563,1.816306,-0.10494983,-0.015227921,0.025755554,-0.29433048,0.3225124,-0.16557023,1.3837025,-0.17199379,0.9378683,-0.42983216,1.8588384,-0.43242642,-0.6189257,-0.012914717,-0.5472692,-0.54899186,-0.27292016,1.777734,0.35443202,-0.21617499,-0.31647205,1.2607187,0.34190464,0.11582452,-0.21371923,1.9492599,0.31148952,2.0197213,-0.26302388,-0.39898828,1.7315992,0.73547137,-0.12945688,0.984462,0.33089346,-0.36079997,1.5851104,1.5447712,-0.045511246,1.1307197,0.9008306,-0.30846322,0.65761393,2.9248197,0.17227694,1.0895107,0.145647,1.6714507,-0.27908847,0.55343175,0.49736816,0.047450416,3.0175653,-0.0046924204,3.3362641,0.4059766,-0.3268448,1.295663,2.648214,0.729303,0.7668953,-0.14287125,3.647989,0.42164713,-0.01008204,-0.3242392,0.3437824,-0.08525702,-0.12164338,1.2290003,1.808528,0.7463159,-0.24772103,1.1776901,0.007847577,2.3753693,1.0384529,1.6401368,0.45070428,0.44832566,0.67773736,0.6349149,-0.67541015,-0.11024456,0.59836245,3.6684852,0.78339016,-0.55349463,-0.21664725,-0.5916151,2.7011724,0.43835956,1.0377567,0.023150861,0.6694901,-0.08881609,839700,17031839700,613164979918471167,"POLYGON ((-87.64020860451282 41.83778529271487, -87.64624195457533 41.83598109634403, -87.64688821724553 41.83133207916435, -87.64150228212334 41.82848731588356, -87.63546965468885 41.83029105645968, -87.63482223978103 41.83494001605884, -87.64020860451282 41.83778529271487))"
2602,2.660156,-0.34092867,0.020971619,0.87765837,1.0111264,-0.2616933,-0.2913769,-0.3982368,0.6527016,0.70322686,2.5249286,-0.52537704,-0.20087977,0.7174232,2.71459,0.1687035,1.5481157,-0.5621073,-0.17960416,0.4790125,0.9400929,0.4701501,0.5746054,0.2539056,-0.21509951,0.29246137,0.52724445,1.1770191,0.00023224764,-0.16329104,-0.24150893,1.9138649,0.027978886,-0.079898566,-0.19040444,-0.3597343,0.3011006,-0.24840996,1.3094227,-0.12183456,0.9695444,-0.44737732,1.6431165,-0.32750517,-0.60289526,0.14097834,-0.57924205,-0.54496753,-0.31789568,1.5945077,0.32448485,-0.22526398,-0.32959938,1.3026282,0.3212026,0.24363619,-0.31958035,1.7865456,0.38557237,2.0108619,-0.27578813,-0.3472739,1.5849664,0.7377628,-0.19342408,1.0111774,0.22744182,-0.44939202,1.5512027,1.348964,-0.43438333,1.3484662,0.967919,-0.14896321,0.75525653,2.5422468,0.14807281,1.4918946,-0.04547227,1.6371837,-0.4211369,0.6290595,0.43815935,-0.045745134,3.2162974,-0.1057458,3.4505217,0.321279,-0.24773997,1.4195608,2.7785606,0.5600239,0.6057379,0.0133600645,3.9280841,0.6510664,0.20377271,-0.45292288,0.15722942,-0.07538042,-0.11549399,1.1287302,1.9418179,0.53259283,-0.33087978,1.1968482,0.024897777,2.1543555,1.1661856,1.7931024,0.25671297,0.4912229,0.52943105,0.5702401,-0.6489723,-0.10760842,0.70469725,3.5214815,0.9172038,-0.4463262,-0.28427595,-0.57205516,2.683781,0.30011603,1.4102641,-0.027524114,0.42857346,-0.14553973,834700,17031834700,613164979144622079,"POLYGON ((-87.64129048736761 41.788462291337325, -87.64731734573432 41.78665947917126, -87.64796280959133 41.78201326166182, -87.64258256489953 41.77916991384547, -87.63655642758428 41.780972270567794, -87.63590981394182 41.78561843049781, -87.64129048736761 41.788462291337325))"
2615,2.648382,-0.4388804,0.18048097,0.9682268,0.89570355,-0.28472912,-0.33766216,-0.43031207,0.46894562,0.8581192,2.8357964,-0.481876,-0.2976066,0.5813255,2.7714577,0.2807451,1.6178448,-0.48576277,-0.22853863,0.3856185,0.942456,0.21867093,0.62659544,0.23439524,-0.18733278,0.10196954,0.5821743,1.2086651,0.16587365,-0.1072731,-0.23974523,1.8157284,0.15427026,-0.0074096024,-0.10006541,-0.36826277,0.49278116,-0.09938634,1.2817867,-0.17170548,0.9000358,-0.37233755,1.8278944,-0.27335915,-0.55010355,0.25494447,-0.5638702,-0.4719885,-0.42823157,1.3415234,0.3871361,-0.19563898,-0.28391454,1.3797561,0.14138737,0.097093925,-0.29086703,1.6088015,0.25334692,2.0242622,-0.23015371,-0.3392241,1.6033005,0.70858145,-0.21487851,0.8619709,-0.011932675,-0.3175348,1.5222957,1.5417409,-0.3904915,1.1981134,0.7407352,-0.20912743,0.37870976,2.6994467,-0.05493713,1.4506266,0.11473267,1.8182449,-0.3819232,0.59229845,0.44458455,-0.10916965,2.8631978,-0.16271369,3.3019261,0.478101,-0.13962302,1.6265897,2.4832163,0.38385832,0.83806354,0.08378773,3.7662544,0.63743114,0.30753604,-0.4510823,0.11242921,0.20292513,-0.13348144,0.81308603,1.9564043,0.5029873,-0.34461105,0.79949576,-0.038805973,2.1093488,1.2924808,1.8235154,0.32664967,0.72124213,0.7227115,0.54626536,-0.6710837,-0.09136597,1.1032901,3.4703665,1.1310424,-0.3468583,-0.33773345,-0.5248773,2.593402,0.16707033,1.5881807,-0.11535339,0.45158088,-0.09764423,832300,17031832300,613164976187637759,"POLYGON ((-87.67906228776376 41.93317416876042, -87.685106006974 41.931365245718844, -87.68574962609974 41.92671083726282, -87.68035068318325 41.92386540848065, -87.67430768827472 41.92567387453207, -87.67366291201338 41.930328226303175, -87.67906228776376 41.93317416876042))"
2619,2.6504467,-0.4388379,0.16070947,0.9326783,0.8043624,-0.34039992,-0.34713483,-0.45063162,0.46928638,0.77981424,2.6519613,-0.51769125,-0.26713604,0.6553095,3.000897,0.2288636,1.6376557,-0.41357565,-0.17256077,0.40267268,0.9786612,0.3384397,0.5791452,0.16000259,-0.2919073,0.17135224,0.5745224,1.2498281,0.023668848,-0.18735394,-0.23758113,1.4932392,0.12610999,-0.033423655,-0.13379002,-0.31877202,0.2186347,-0.12095751,1.3816915,-0.17801183,0.86719036,-0.36918598,1.7751634,-0.3201481,-0.5539654,0.23463064,-0.5528751,-0.53365195,-0.40219814,1.5200416,0.43273324,-0.22955228,-0.25744224,1.3480525,0.039101817,0.2691723,-0.30400655,1.5719934,0.38459262,2.2019727,-0.24290866,-0.36284995,1.5317911,0.6194428,-0.20574494,0.78167903,-0.038485665,-0.39908332,1.4993804,1.5788599,-0.39995793,1.0788077,0.8279236,-0.21802638,0.43724367,2.8556733,0.11356795,1.5127933,0.052532203,1.6277324,-0.25921702,0.45377138,0.36552754,-0.02850806,2.956811,-0.22095968,3.410118,0.4431198,-0.0970764,1.5123806,2.6790078,0.5878797,0.7942917,0.075849965,3.5790143,0.6083835,0.32386762,-0.44564167,0.16657485,0.15078187,-0.05356958,0.91958326,2.063257,0.51006013,-0.3239026,0.93564844,0.07285678,1.8727627,1.2267585,1.9227434,0.52988553,0.54168504,0.69290304,0.542109,-0.66411906,-0.14684165,1.0665381,3.6257236,1.0700824,-0.4114766,-0.32472238,-0.54139817,2.5980625,0.2890336,1.5578543,0.01785165,0.37511903,-0.1802907,838300,17031838300,613164976388964351,"POLYGON ((-87.63718049777479 41.90109500366045, -87.64322228362144 41.8992891161872, -87.643869741255 41.89463651412267, -87.63847656846363 41.89178985709684, -87.63243550733023 41.89359528834631, -87.63178689430762 41.89824783279283, -87.63718049777479 41.90109500366045))"
2621,2.535446,-0.26228648,0.05578095,0.5147698,1.0728157,-0.098997205,-0.3638565,-0.4002875,0.14140673,0.8693676,2.561611,-0.3953498,-0.022129342,0.8539418,2.650619,0.27374986,1.3047469,-0.56379586,-0.27989614,0.41901267,0.9424226,0.62472665,0.8146946,0.5573054,-0.2976124,0.0801411,0.76816434,1.0741619,0.06098549,-0.020745866,-0.02547782,1.7449152,-0.15194605,0.04340125,-0.14032495,-0.2746319,0.56828016,-0.12528849,1.5639416,-0.22406474,0.6203968,-0.40747324,1.7908164,-0.34718338,-0.6090207,-0.27520978,-0.48397776,-0.63551843,-0.33215117,1.7807459,0.1332297,-0.060535442,-0.2131161,1.4435694,0.52067447,-0.09471507,-0.20328541,2.018132,0.3138673,2.1900785,-0.16648376,-0.2270965,1.904602,0.73347044,-0.088010125,0.778915,0.1546646,-0.34281787,1.6588122,1.5089738,-0.44233447,0.77202165,0.73594016,-0.3074889,0.45862913,3.0997584,0.035831474,1.0762738,0.150297,1.5864903,-0.44374588,0.65508157,0.20960927,0.22265673,2.8142958,0.16506472,3.6291149,0.93378234,-0.3514385,1.0927026,3.1000004,0.24000455,0.7626615,-0.109051205,3.5332098,0.3171637,0.107366,-0.2971701,0.33639812,-0.11420335,-0.17512025,1.2547042,1.5637178,0.7989103,-0.34267277,0.7092612,-0.034545764,2.058812,1.642488,1.3871746,0.15120555,0.4992638,0.5559107,0.76889914,-0.62726843,-0.034316644,0.56041354,3.7198725,0.7188573,-0.45332643,-0.22612858,-0.46285206,2.712235,0.5688313,0.88003397,-0.25697577,0.7961538,-0.09743869,831800,17031831800,613164982491676671,"POLYGON ((-87.7009298042591 41.98465290413059, -87.7069790815132 41.982841384705026, -87.70762117668598 41.97818407661778, -87.70221515442852 41.97533834408391, -87.69616660235016 41.977149405863216, -87.6955233473859 41.98180665776992, -87.7009298042591 41.98465290413059))"
2643,2.7119906,-0.43233296,-0.029442161,0.6021807,1.0339224,-0.17221047,-0.35609847,-0.43930292,0.45844823,0.7593199,2.5059428,-0.4932095,-0.20003526,0.78229463,2.8322864,0.2154111,1.5197295,-0.49825493,-0.2018885,0.45525438,1.0212711,0.44289905,0.7954972,0.39766827,-0.24246758,0.27719745,0.6095255,1.1624365,-0.046216257,-0.13692528,-0.21980949,1.6208596,-0.008508366,0.015398473,-0.106332675,-0.3373946,0.40481198,-0.15580575,1.3553605,-0.23188293,0.94388926,-0.40367335,1.7328165,-0.36286062,-0.62034726,0.025958449,-0.5411284,-0.54127574,-0.3782323,1.6578817,0.41084465,-0.17292386,-0.27962723,1.3378141,0.3694059,0.11103591,-0.25016302,1.7100163,0.20907412,1.9654627,-0.16792494,-0.32771447,1.715156,0.76703817,-0.17435929,0.84300506,0.20885566,-0.32475626,1.5607748,1.4668802,-0.37948626,1.0347496,0.6655711,-0.27340826,0.6325526,2.816001,-0.012650341,1.2904711,0.07627065,1.7161319,-0.38473478,0.58543766,0.3086436,0.14802569,3.0792646,-0.022723034,3.5068166,0.59919953,-0.23215874,1.3193792,2.8730063,0.6321621,0.97282755,0.01121098,3.6916516,0.5240131,0.1980393,-0.37049177,0.24815354,-0.07954575,-0.1664091,1.123054,1.881887,0.6995146,-0.3499156,0.9235231,-0.08857026,2.1620507,1.3341606,1.6576457,0.3165344,0.55626786,0.60857105,0.6415981,-0.68020296,-0.1159991,0.70099586,3.5884805,0.8634696,-0.40752625,-0.27977735,-0.530334,2.676021,0.26061937,1.1796341,-0.105962634,0.6165721,-0.12253995,843700,17031843700,613164978651791359,"POLYGON ((-87.6838183762902 41.94067485137613, -87.68986281987624 41.93886547122896, -87.69050605643825 41.93421064013811, -87.685106006974 41.931365245718844, -87.67906228776376 41.93317416876042, -87.67841789367436 41.937828943274205, -87.6838183762902 41.94067485137613))"
2645,2.797881,-0.39069235,-0.037129875,0.6533921,1.0345242,-0.21095559,-0.3694147,-0.41151237,0.5004559,0.8600105,2.5317974,-0.53542435,-0.17040136,0.7049333,2.906389,0.18454495,1.4916437,-0.51304865,-0.17896521,0.4527505,0.9350445,0.47410482,0.7240207,0.43001002,-0.22175437,0.22259822,0.4567172,1.1322129,0.013963383,-0.1615514,-0.21141568,1.8647739,0.024128556,0.016264275,-0.21911876,-0.3502611,0.3805075,-0.18539017,1.3811692,-0.20362374,0.8849249,-0.41748047,1.7759831,-0.41354218,-0.5814773,0.049076498,-0.5281835,-0.56513745,-0.35955292,1.5784378,0.34108287,-0.22555766,-0.2643324,1.3610257,0.35994738,0.20949987,-0.24800563,1.7572747,0.24088636,1.97525,-0.18197134,-0.3782119,1.6563005,0.73955894,-0.14628248,0.77879286,0.24166518,-0.35743475,1.5623296,1.6755524,-0.3609609,0.8994928,0.7943549,-0.239104,0.6259658,2.8641756,0.10206321,1.289567,0.16314785,1.797114,-0.3756727,0.6093026,0.33799422,0.058551032,2.9402041,-0.035128087,3.4527993,0.46239042,-0.28291577,1.2843933,2.8976028,0.60342216,0.80475515,-0.007853458,3.7778335,0.5072837,0.25866628,-0.35603428,0.12036219,-0.04417959,-0.11851022,1.160591,1.8345261,0.67215854,-0.30691594,0.7856963,-0.056917544,2.284675,1.336444,1.6353692,0.277128,0.79132044,0.6980872,0.66090953,-0.6845994,-0.11404035,0.6358192,3.383616,0.84124064,-0.43992084,-0.2720923,-0.5394551,2.6839623,0.32152003,1.1272216,-0.07594882,0.55604815,-0.12920353,843700,17031843700,613164978655985663,"POLYGON ((-87.69526397624217 41.941710831032765, -87.70130793560543 41.93990084610979, -87.70195001455033 41.93524595869346, -87.69654929178144 41.932401112472924, -87.69050605643825 41.93421064013811, -87.68986281987624 41.93886547122896, -87.69526397624217 41.941710831032765))"
2647,2.3090897,-0.27462262,-0.053097393,0.49085915,1.1846395,-0.09405243,-0.35077578,-0.3749669,0.33146736,0.879701,2.4658182,-0.42321807,-0.02875872,0.5780611,2.7760084,0.27227953,1.2158493,-0.52996576,-0.23532784,0.37886417,0.9336714,0.62831104,0.7128304,0.30588555,-0.3151519,0.043934494,0.5061741,1.069429,-0.08272803,0.05488036,0.032357693,1.8967087,-0.16909708,-0.046989273,-0.08028668,-0.24390393,0.74275017,-0.109078445,1.5303029,-0.23281758,0.62001526,-0.47493863,1.8892328,-0.3681841,-0.63375014,-0.35435894,-0.52601045,-0.60484385,-0.2695965,1.5836883,0.0859454,-0.12574443,-0.26419738,1.2752067,0.63942647,-0.022964071,-0.15329,2.3240561,0.22443675,2.1357286,-0.15469095,-0.25249082,2.031579,0.75276375,0.013514027,0.93750685,0.24594817,-0.25391155,1.8059413,1.5442141,-0.35113004,1.1290758,0.6065033,-0.37883934,0.44576937,3.2631164,0.01604297,1.042978,0.25345808,1.730304,-0.38430125,0.7125805,0.270782,0.2266385,2.8201137,0.28559524,3.4018831,0.56691223,-0.41206068,1.0418468,2.7783406,0.29062638,0.9867409,-0.21095107,3.688199,0.29832718,0.06940014,-0.33970815,0.26579803,-0.120447844,-0.25481054,1.3235484,1.4500145,0.7853897,-0.33639756,0.84856856,-0.09681257,2.4927435,1.3737974,1.2891971,0.3162014,0.6298243,0.65954405,0.7249942,-0.62984085,-0.036133267,0.4381789,3.6535294,0.6937313,-0.43787533,-0.2689659,-0.54886353,2.6882713,0.6551136,0.9065088,-0.21965176,0.9392594,-0.09673895,843700,17031843700,613164978662277119,"POLYGON ((-87.69333502299179 41.95567738021061, -87.69938091555134 41.95386708550584, -87.70002338614557 41.949211409556945, -87.69462112252391 41.946366084621275, -87.6885759544881 41.94817592198951, -87.68793232558255 41.95283154157727, -87.69333502299179 41.95567738021061))"
2651,2.995193,-0.39368916,-0.02824384,0.6972369,0.81200534,-0.22500524,-0.35082173,-0.5264798,0.39431748,0.97399986,2.622114,-0.5828868,-0.17497458,0.92757237,2.7003398,0.10993913,1.563837,-0.5148978,-0.20327704,0.5241947,0.8338863,0.533494,0.76643217,0.4559318,-0.1911385,0.25997815,0.60580844,1.1218063,0.0861886,-0.19615658,-0.14675868,1.2880163,0.16694377,0.22738664,-0.14845979,-0.40347177,0.19564502,-0.17908737,1.2687302,-0.16335091,0.87057745,-0.37613672,1.6389183,-0.41128427,-0.5413612,0.19323286,-0.5554454,-0.63974977,-0.23709893,1.7960256,0.41910285,-0.19514139,-0.21128628,1.579059,0.27652204,0.18836206,-0.23737654,1.4812071,0.42723227,2.1544876,-0.1891291,-0.3742724,1.640944,0.82090956,-0.2553296,0.6569718,0.12186019,-0.45217603,1.4875177,1.6294227,-0.4433114,0.4680591,0.8199612,-0.093690746,0.61134624,2.7767894,0.092079274,1.536836,0.25713095,1.5771357,-0.36646503,0.3999391,0.3047696,0.23372778,2.833105,-0.14096564,3.4926271,0.81265056,-0.26567173,1.3759255,3.0800552,0.4931175,0.5899062,0.2704615,3.3328438,0.59780335,0.3930492,-0.36931318,0.18029027,-0.033860374,0.019721143,1.1203493,1.9532139,0.5495579,-0.27792594,0.7565229,-0.07011494,1.9935765,1.691435,1.71209,0.27424216,0.5648182,0.31223148,0.6515667,-0.6894052,-0.11599617,0.7978244,3.443737,0.8581001,-0.43408364,-0.2420215,-0.47718385,2.7490318,0.2552122,1.1357694,0.007090807,0.43845707,-0.09355007,220702,17031220702,613164978609848319,"POLYGON ((-87.73628301642758 41.938344996728745, -87.74232431131355 41.93653305147893, -87.74296214341946 41.93187836337084, -87.73755983825335 41.929035675887256, -87.73151926588986 41.93084716338697, -87.73088027620197 41.9355017960677, -87.73628301642758 41.938344996728745))"
2654,2.9313524,-0.40012264,0.092080414,0.78855646,1.0073622,-0.18948606,-0.40271503,-0.31182283,0.71194994,0.59136033,2.3854957,-0.555783,-0.1903541,1.0911167,2.8797529,0.20188034,1.5294378,-0.50192875,-0.18336117,0.48775664,1.002703,0.42427796,1.1339575,0.8064967,-0.19464365,0.24070993,0.40129095,1.1507846,0.27890754,-0.1398549,-0.23887223,2.0664182,0.15677911,-0.058451563,-0.27600715,-0.35508648,0.34634385,-0.072913855,1.3424852,-0.08719285,0.81432915,-0.3417231,1.498052,-0.41599655,-0.48774275,0.23734573,-0.5668397,-0.54559267,-0.50714284,1.5353901,0.2979322,-0.21328515,-0.24822453,1.3733152,0.39424437,0.104848355,-0.29846123,1.324637,0.052346468,1.9729623,-0.24745983,-0.34985074,1.4887862,0.75122225,-0.16701385,1.0518624,0.010699354,-0.42856127,1.4569211,1.7092316,-0.42227852,1.0813048,0.7461211,-0.15629631,0.5379925,2.2806666,-0.13314664,1.4337802,-0.009090848,1.6166284,-0.42094997,0.5303954,0.42715752,0.02878894,2.643027,-0.13371369,3.464162,0.63003665,-0.1422723,1.3868401,2.9328206,0.5134736,0.6435461,0.18860203,3.8610911,0.65915674,0.37172458,-0.41840416,-0.004666008,0.051684238,-0.12303291,0.99834454,1.9954866,0.54183614,-0.29308927,0.9322587,0.03661769,1.7723163,1.3589194,1.776195,0.24712074,0.8956361,0.85769594,0.6214223,-0.6727189,-0.11686679,0.86141634,3.2844412,1.0177623,-0.41868615,-0.3180691,-0.55823696,2.643974,0.25872958,1.282039,-0.22913194,0.2452671,-0.21696106,842100,17031842100,613164978054103039,"POLYGON ((-87.73726433532063 41.88896730992014, -87.74329912097777 41.88715675745201, -87.74393617181492 41.882504860800296, -87.73853959213929 41.87966357199455, -87.73250552742806 41.88147366706554, -87.73186732147843 41.886125508286824, -87.73726433532063 41.88896730992014))"
