BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
4018900,0.77336717,0.5110721,-0.054067396,3.3566632,-0.45867628,-0.493352,-0.31595898,0.13153116,-0.23014152,-0.22789083,-0.38803577,1.6793027,0.0024841875,0.048758015,1.0374908,-0.48702076,-0.24230617,-0.23318307,1.7368015,-0.3165133,-0.276286,0.8313575,1.5967989,-0.37864938,1.9616117,-0.4509732,-0.06923729,0.94858503,-0.28929633,0.14654426,-0.4376787,1.9548993,3.3027225,2.7237117,-0.52096015,-0.27652907,0.56655794,0.2134079,0.40121666,-0.33674294,-0.21035254,-0.25716215,-0.42506936,0.56862164,2.2361,0.35856527,2.3234534,1.2696347,-0.096221365,-0.20623836,-0.26608652,0.28852683,-0.22859272,2.0138388,0.9274754,1.818953,-0.247131,-0.07435201,-0.17912504,-0.089976415,4.095028,-0.19376694,0.28931463,2.6574852,0.10145852,1.5019805,-0.3699754,-0.16945589,0.7928168,2.4978662,1.702141,-0.52572685,-0.28882378,-0.3894907,-0.19319096,-0.11710107,-0.031998396,-0.26090777,0.9846308,-0.41403913,0.2555034,1.4311601,-0.27683675,-0.2625512,0.7084999,0.55534816,0.5481297,2.590941,-0.1611004,-0.22637182,-0.2325485,2.8578382,1.5916102,0.5403074,0.68517405,0.33057246,-0.5333095,-0.29271302,-0.23716456,-0.0008930266,-0.42355597,0.7186924,4.278797,2.6416419,0.30942142,0.87629163,1.3772573,-0.37552893,1.8397963,0.074906915,-0.13894215,3.3574104,0.3690113,-0.20113002,1.0948539,-0.32068932,1.0474045,-0.6304905,2.6570864,-0.17192501,0.8725465,0.1985164,2.6626894,3.0060325,1.8835078,-0.45318836,-0.06365357,-0.18341394
4019000,0.85475624,0.89878947,-0.10183876,3.1325357,-0.41781974,-0.50960195,-0.39750984,0.1911551,-0.13532336,-0.22706237,-0.40758038,1.7574189,0.055649854,-0.118134364,1.0481765,-0.47408003,-0.2719598,-0.23654571,1.4417608,-0.30806112,-0.33808523,0.99683183,1.5839028,-0.3304166,1.9901513,-0.39329472,0.23362333,1.3869493,-0.366102,0.14237109,-0.46552807,2.0299077,3.3000371,2.932346,-0.5868555,-0.22341096,0.62447673,0.32058305,0.34567237,-0.25247833,-0.18576615,-0.045288026,-0.4398132,0.79557943,2.3556476,0.3875746,2.218307,1.4358169,0.0024451986,-0.35956666,-0.3288987,0.22841497,-0.26471457,1.991236,0.9061549,1.8815236,-0.12711297,-0.094390124,-0.23773973,-0.0101941675,4.222189,-0.26993114,0.1637187,2.440795,0.118925154,1.2381775,-0.46896115,-0.12441582,0.80569845,2.6403642,1.7683529,-0.63251853,-0.2624551,-0.45622444,-0.037271947,-0.14515062,0.078247145,-0.24227566,0.9973141,-0.37420037,0.66781324,1.7882979,-0.35578382,-0.21554987,0.81947595,0.78303087,0.48103783,2.4410267,-0.25925934,-0.31360286,-0.30182973,2.4674106,1.3376685,0.5038054,0.84547424,0.31545258,-0.6250745,-0.33431214,-0.38123685,-0.22189839,-0.3317015,0.43054137,3.793964,2.6030884,0.34638834,1.0655955,1.4045353,-0.43845242,1.8325907,0.34239656,0.009842522,3.6126897,0.31207305,-0.15738368,1.1100849,-0.26278543,1.0952603,-0.56131667,2.5324154,-0.20974132,0.8213555,0.11139095,2.5278614,2.8411336,1.9055341,-0.5126697,-0.073103435,-0.17626607
4019200,0.7016432,0.26157692,-0.044934597,2.9678154,-0.45663765,-0.5001783,-0.28975523,0.22916678,-0.15077005,-0.105739295,-0.5687687,1.8476666,0.047991753,0.39155012,1.0574425,-0.5206134,-0.27939534,-0.11612858,2.021036,-0.34842387,-0.3639038,0.8027321,1.5967296,-0.35196218,1.6476606,-0.44747007,-0.08743165,0.85117334,-0.26420072,-0.046005644,-0.38172033,1.8018224,3.4262033,2.5797067,-0.5990167,-0.27508703,0.6772473,0.22156823,0.40671802,-0.39903113,-0.24972695,-0.17316392,-0.3845343,1.1229963,2.3592913,0.35082632,2.11261,0.917269,-0.18338177,-0.19974858,-0.19581842,-0.07677879,-0.21572092,1.879987,1.2507662,1.864025,-0.17752448,0.04780843,-0.19314116,-0.2002767,3.8024411,-0.2930005,0.28548405,2.638388,0.08699995,1.4141784,-0.39001697,-0.12879181,0.77944285,2.7844868,1.7783049,-0.55196494,-0.27397162,-0.45183378,-0.18258989,-0.14734542,0.0057918504,-0.326577,0.9774643,-0.37591463,0.21871284,1.6151949,-0.3445105,-0.20394436,0.75237703,0.43804955,1.1134484,2.5445244,-0.18017057,-0.24809727,-0.2801694,3.017223,1.1407964,0.83160216,0.5925559,0.28945822,-0.50913,-0.12138422,-0.30880082,0.04801154,-0.48379505,0.468826,4.3773613,2.737647,0.3121143,0.8467672,1.574646,-0.34748453,1.8240538,0.16501859,-0.28675008,3.4157815,0.25723627,-0.18852489,1.1549481,-0.41242218,1.0291734,-0.6107666,2.6104474,-0.09345862,0.5686098,0.15633053,2.8515317,3.335334,1.845026,-0.4591351,-0.14437889,-0.15358442
4019400,0.77718896,0.38761446,-0.106434025,3.0521178,-0.40641776,-0.54808694,-0.33752003,0.29992196,-0.14571057,-0.1606304,-0.4921908,1.701781,0.059634164,0.10543862,1.0876043,-0.5107553,-0.3001695,-0.18675551,1.685118,-0.32710662,-0.34557694,0.873436,1.6068721,-0.35695097,1.8131322,-0.45765585,-0.010918409,1.1520298,-0.26924342,0.12205172,-0.43616027,1.8138304,3.322803,2.6367233,-0.58366877,-0.2580648,0.6204574,0.25460926,0.32080826,-0.3294763,-0.21837416,-0.23512438,-0.38361043,1.0446063,2.3003995,0.33813977,2.053841,1.3461124,-0.11723825,-0.26169917,-0.2365318,0.09267287,-0.21317205,1.9061172,1.1023412,1.9171672,-0.1914001,-0.04458752,-0.196852,-0.1365962,4.04967,-0.26549697,0.23210256,2.4301186,0.14376259,1.3309648,-0.44306782,-0.11707255,0.8514237,2.8637257,1.7780545,-0.5941083,-0.27980992,-0.45649675,-0.18193823,-0.13832861,0.05886248,-0.30105838,1.0210247,-0.38289446,0.34450987,1.691364,-0.3236271,-0.23460087,0.79684865,0.49715996,0.65887046,2.544226,-0.18964253,-0.28174433,-0.32241118,2.7584467,1.3299999,0.7346244,0.7461742,0.38897902,-0.53629917,-0.23073857,-0.34038252,-0.009686425,-0.42200643,0.48265082,4.163459,2.697835,0.30010584,0.82453656,1.7101407,-0.3882118,1.8625761,0.119228095,-0.20053402,3.5350513,0.31331378,-0.20621449,1.0925685,-0.261661,1.0122824,-0.5951395,2.4019494,-0.16058612,0.72651476,0.15028912,2.8135033,3.108869,1.9043161,-0.4851591,-0.107845604,-0.14269945
4019600,0.8992753,0.47860977,-0.13756493,3.2940578,-0.35652977,-0.5527352,-0.3998924,0.11469895,-0.1796731,-0.18829805,-0.33604404,1.5317043,0.15386495,0.075285494,1.0399275,-0.44026762,-0.3328365,-0.235945,1.3756572,-0.3017289,-0.20676775,0.9901725,1.63466,-0.40191886,2.2144065,-0.44938338,0.038898427,1.349906,-0.2867395,0.21809353,-0.49109805,2.2092128,3.1939445,2.7169273,-0.62471247,-0.25964558,0.57078385,0.28588882,0.23434451,-0.2968908,-0.17477536,-0.24910448,-0.37316748,0.853906,2.111045,0.36486062,2.1819453,1.7448493,-0.084429145,-0.23182863,-0.2642375,0.25486037,-0.28010213,1.8873074,0.8587631,1.9497166,-0.22963539,-0.12747689,-0.2173892,-0.10792808,4.089952,-0.27652892,0.23398475,2.3573873,0.1638341,1.4064622,-0.43692407,-0.15581048,1.0060549,2.4312468,1.7654008,-0.6081202,-0.26411235,-0.39882508,-0.18036716,-0.12314853,-0.01221583,-0.21817878,1.0313836,-0.3873859,0.31926468,1.765459,-0.28413787,-0.22752371,0.7155827,0.48445618,0.16662171,2.8310032,-0.15570617,-0.3041397,-0.3594157,2.6427765,1.5587417,0.37718624,0.7410153,0.49175805,-0.58689636,-0.36012834,-0.25264302,-0.093339145,-0.3672764,0.3671869,4.2505984,2.4414349,0.29597774,0.6433335,1.6581813,-0.37525243,1.948238,0.032816485,-0.06948882,3.6013134,0.36744982,-0.25762808,1.0357137,-0.10905416,1.0124084,-0.58049685,2.4778066,-0.17339359,1.06006,0.15512547,2.5033576,2.655277,1.9054728,-0.5114716,-0.018298626,-0.15188244
4019800,0.760156,0.67943937,-0.125441,3.2385154,-0.38027227,-0.5410793,-0.46332788,0.2550927,-0.12225969,-0.20841657,-0.3422929,1.6877646,-0.010097876,0.147367,1.0205874,-0.48287505,-0.26151428,-0.24221611,1.6788894,-0.2890436,-0.18809375,0.8850249,1.6354905,-0.31797892,2.0364542,-0.40094608,-0.018537944,1.0948505,-0.07369843,0.037241064,-0.4335541,2.2183216,3.3097115,2.7027063,-0.5609783,-0.20365657,0.73581845,0.33402896,0.26879814,-0.3644767,-0.14838052,-0.16608667,-0.44919777,0.9008074,2.234718,0.3610078,2.377531,1.1502308,-0.06508541,-0.18215284,-0.27186522,0.19126062,-0.28013456,1.9344178,0.79487675,1.8725533,-0.21706405,-0.14382643,-0.2442427,-0.04257683,3.9026532,-0.27081388,0.26136544,2.6512275,0.039841175,1.5085096,-0.42698902,-0.19523275,0.9640705,2.3509054,1.7288004,-0.5316918,-0.24357402,-0.42521375,-0.14759077,-0.096550405,0.029815916,-0.15180485,0.90449244,-0.40551075,0.48823813,1.6452111,-0.35041022,-0.18735899,0.7269389,0.57484454,1.1007715,2.692338,-0.18880086,-0.31800663,-0.2668214,2.6697087,1.2752082,0.3351642,0.6307836,0.26125616,-0.5806085,-0.24250726,-0.27675152,-0.17629094,-0.43269244,0.4053276,4.513629,2.7915285,0.26480728,0.960546,1.2619009,-0.34296173,1.8282948,0.21919726,-0.0709841,3.149316,0.24059561,-0.14565031,1.1308646,-0.32843655,1.059976,-0.5467514,2.7318046,-0.098239794,0.6869321,0.17241552,2.3810165,3.036108,1.8554785,-0.5317627,-0.09990755,-0.17261863
4019901,0.8742528,0.815695,-0.067408025,3.261023,-0.34798965,-0.5106107,-0.33089167,0.4414014,-0.075552076,-0.16749823,-0.40182984,1.6651809,0.029887125,0.2605505,0.98833275,-0.37773612,-0.22762857,-0.31829786,1.4615458,-0.35063434,-0.19243836,1.1432512,1.6177709,-0.4719168,2.1544204,-0.29664636,-0.032711305,1.302581,-0.24350156,0.09252603,-0.4436887,2.0160532,3.151853,2.7848663,-0.4929527,-0.16886505,0.5383229,0.3344456,0.32509685,-0.22691366,-0.29658312,0.11050214,-0.30521554,0.540774,2.1983323,0.3794316,2.344706,1.3345703,-0.08978382,-0.3527882,-0.35070625,0.26243275,-0.21748304,1.9240093,0.65638214,1.7679565,-0.1876747,-0.08946403,-0.19748117,-0.09628067,4.0579405,-0.2948826,0.4015665,2.5121753,-0.011317849,1.2825571,-0.41022968,-0.1989041,0.6908334,2.600499,1.6068395,-0.5435662,-0.30779225,-0.39075404,-0.074337274,-0.07907352,-0.052277423,-0.2898985,0.89871514,-0.43976486,0.4068104,1.6755228,-0.24277353,-0.33497074,0.72073746,0.5355036,0.53719205,2.8532364,-0.19471645,-0.24852929,-0.21059372,2.6910932,1.4548655,0.38281462,0.7579302,0.2111106,-0.5359624,-0.36379346,-0.25881764,-0.15873168,-0.3641538,0.5735823,4.1472487,2.7550082,0.17272115,0.9499281,1.4687529,-0.41524643,1.9810219,0.33736092,-0.10670294,3.339355,0.42666483,-0.20483509,1.183542,-0.31954798,1.1428112,-0.579779,2.0732148,-0.16762273,0.8244721,0.1077739,2.5210266,3.0161648,1.8885344,-0.50956833,-0.057054475,-0.17587364
4019902,1.1902671,0.6159778,-0.16951746,2.8637028,-0.3909471,-0.55363345,-0.32505348,0.22514361,0.12557033,-0.2558719,-0.3921216,1.7232313,0.0014605336,0.27795818,0.9830557,-0.34292948,-0.23310909,-0.4153012,1.6793454,-0.29843274,0.01185295,1.4070408,1.6705519,-0.50230455,2.6907153,-0.29711947,0.097115055,1.345537,-0.2662238,0.1027291,-0.44720882,1.9319206,2.497639,2.5973856,-0.5990106,-0.0431647,0.53297734,0.2942127,0.44726104,-0.12087729,-0.3580912,-0.115510166,-0.21134362,0.639547,2.4967656,0.4345221,2.4981198,1.6440969,0.010533784,-0.27286857,-0.4557277,0.4947634,-0.28511062,1.8175745,0.6537369,1.6942631,-0.2113845,0.09361988,-0.16595033,-0.10995869,3.5799265,-0.24821615,0.5291049,2.5242867,-0.13894348,1.4672939,-0.3449722,-0.2903545,0.57320905,2.4120293,1.5884011,-0.5230658,-0.25888285,-0.34543413,-0.18151659,0.08030355,-0.15298894,-0.25756586,1.0092334,-0.4572367,0.48050722,1.5407232,-0.14303261,-0.193039,0.6215466,0.4450192,0.16758156,2.6824157,-0.107597515,-0.2792939,-0.28149593,2.5464,1.6893582,0.2168739,0.42497325,0.16866201,-0.5956176,-0.36913827,-0.23861536,-0.24912496,-0.43432134,0.6543069,4.278926,2.564544,-0.04308269,1.0607802,1.3046004,-0.3292039,1.8090817,0.098109476,0.014493458,3.308004,0.97850263,-0.18795376,1.2843386,-0.13621363,1.1986994,-0.62679815,2.026816,-0.24252295,0.949482,0.012520462,2.5653825,3.2120569,2.001417,-0.6077034,0.044978365,-0.105403766
4020200,0.88119364,0.37927434,-0.14419168,3.494651,-0.33238932,-0.5286743,-0.40548784,0.02317129,-0.28675953,-0.16354078,-0.24071214,1.5230975,0.310337,0.3451754,0.91971475,-0.39160466,-0.34267816,-0.22508354,1.332232,-0.27991432,-0.07370123,1.0571892,1.6643775,-0.41395676,2.4945164,-0.41146708,-0.03435562,1.3087307,-0.29007214,0.15077503,-0.485193,2.545554,2.9909534,2.9057462,-0.6700814,-0.25639114,0.62181246,0.308999,0.08115646,-0.31698975,-0.16677776,-0.17536788,-0.33352855,0.6781785,1.8629125,0.41313314,2.2731032,1.7502228,-0.075320154,-0.21328443,-0.27506232,0.21462652,-0.33434826,1.8670843,0.66223943,1.9083889,-0.2193256,-0.18370506,-0.23369522,-0.14273728,3.8998396,-0.2115202,0.26583764,2.499857,0.12981737,1.486408,-0.38802147,-0.18674044,1.142376,2.0471923,1.7442133,-0.616809,-0.23178065,-0.19345757,-0.11977311,-0.12066385,-0.06608963,-0.14464125,0.9902101,-0.40787658,0.20730735,1.8143555,-0.22800215,-0.23765999,0.6374182,0.41418028,-0.11061895,3.151218,-0.14184646,-0.29356056,-0.34882498,2.705285,1.5888569,0.20597845,0.6012021,0.5322511,-0.5987537,-0.43497273,-0.15064052,-0.09816716,-0.35456938,0.30032182,4.5963497,2.3438275,0.30384865,0.6097336,1.3739996,-0.38825062,1.9667692,-0.0042990297,0.06694626,3.5461903,0.41602737,-0.2740954,1.0358088,-0.10987382,1.0105636,-0.57212126,2.5677426,-0.18123408,1.1419194,0.17936692,2.2774792,2.4765162,1.8640137,-0.517921,0.013372898,-0.1707691
4020400,0.73749155,0.7312247,-0.18503308,2.6968977,-0.30190015,-0.45221764,-0.29824334,0.2948966,-0.14229521,-0.1966697,-0.49549395,2.1137543,-0.09577608,0.06289744,1.0112301,-0.4799187,-0.18837823,-0.3480399,1.3486918,-0.39389956,-0.4144931,1.708028,1.514787,-0.50881135,2.1088786,-0.11763099,-0.009342024,0.87911546,-0.132443,0.07326533,-0.3188282,1.6058887,3.2679815,3.33709,-0.53721344,-0.04989886,0.9194522,0.45505485,0.31797293,-0.17730132,-0.33302963,0.23490274,-0.35550204,0.7553829,2.259577,0.3296477,2.1646354,1.3606194,-0.020829603,-0.5307497,-0.31507838,0.4300871,-0.20178372,2.1932464,0.60832787,1.7241557,-0.14538348,-0.24352542,-0.36851397,-0.13946015,4.082382,-0.32918373,0.3015406,2.6876118,-0.020323843,1.0050993,-0.42031628,-0.19149226,0.7010513,2.893868,1.6603535,-0.5841222,-0.23200896,-0.25552678,0.3719507,-0.17075609,0.012862656,-0.16548783,1.0402389,-0.35544646,0.87830704,1.8583466,-0.28649193,-0.5264118,1.1490427,0.5650108,0.7738029,2.5306938,-0.21833117,-0.29397,0.018005311,2.6830788,1.1845387,0.31387025,0.6908252,0.12532707,-0.6693287,-0.3481893,-0.2607541,-0.31432903,-0.26817673,0.12719953,4.10516,3.0266259,0.08205052,1.5773249,1.2819014,-0.4409032,1.901029,0.41431534,0.31659615,3.077792,0.48665598,-0.2442838,1.2948315,-0.33365905,1.1223817,-0.5610568,1.8653404,-0.21552265,0.531138,0.13845953,2.173922,2.7885432,1.8829381,-0.49035323,-0.054215193,-0.18255176
4020500,0.4013051,0.6552118,-0.14611849,3.714686,-0.39403632,-0.45542902,-0.29088855,0.17061195,-0.2569071,-0.2468728,-0.30902693,1.5580338,0.06976668,0.22003192,1.0655215,-0.44957572,-0.24735928,-0.21170165,1.5170045,-0.2611991,-0.29030246,1.0578619,1.6553403,-0.31468612,1.8655622,-0.46509272,0.0026569366,0.7636876,-0.3476448,0.22055188,-0.5296329,2.2065918,3.3172913,2.6710806,-0.5791158,-0.30999088,0.47935706,0.1840541,0.21191335,-0.3598432,-0.17785077,-0.15248534,-0.40545067,0.40511417,2.3104405,0.40677437,2.3254027,1.5177063,-0.10606745,-0.11731458,-0.18198916,0.43953323,-0.18818387,2.0124352,1.0232307,1.7893595,-0.21651895,-0.091101885,-0.12970899,-0.13955864,3.8833337,-0.4153406,0.33718464,2.6630332,0.15462536,1.46053,-0.45209864,-0.22508547,0.7885806,2.4685597,1.6817912,-0.55374396,-0.34581918,-0.48649687,-0.08031364,-0.113733426,-0.041443955,-0.28773162,1.0306172,-0.40966535,0.09415455,1.6745241,-0.304152,-0.26882473,0.6699748,0.31878576,0.6103871,2.7954712,-0.09546819,-0.3139333,-0.24010608,3.2657607,1.211736,0.4351842,0.5405332,0.22765572,-0.5374692,-0.36601564,-0.12751393,0.30250338,-0.46190172,0.7678448,4.185375,2.4484758,0.2995157,0.90250957,1.2534564,-0.28787848,1.8580527,-0.15181734,-0.13339755,3.45439,0.19181912,-0.232005,1.1337601,-0.17667136,1.0351577,-0.52686954,2.7889953,-0.21445379,1.0671071,0.15910795,2.6744044,2.5932558,1.9098655,-0.5112921,-0.055709556,-0.16622484
4020600,0.6014123,0.27844748,-0.16843429,3.358739,-0.26930344,-0.4708563,-0.28182316,-0.0013477392,-0.31147856,-0.16127484,-0.2168034,1.6089545,0.11272013,0.5009334,1.0221047,-0.45314986,-0.28276104,-0.07616862,1.5301714,-0.21053034,-0.15760499,1.0672199,1.5989091,-0.39110956,2.0646195,-0.5151181,-0.02191485,0.73697114,-0.14827335,0.10715943,-0.4209405,2.2917027,3.3740802,2.4928179,-0.69515073,-0.22092915,0.5714236,0.21710557,-0.050537556,-0.39981866,-0.18316144,-0.14023328,-0.3442214,0.6905769,2.0412297,0.36388537,2.213192,1.5793128,-0.10684315,-0.07595062,-0.15131786,0.15023458,-0.26269105,1.9406098,0.81484705,1.8596758,-0.23538005,-0.07577687,-0.22784784,-0.2423799,3.8676143,-0.30121252,0.26967314,2.8566995,0.15937573,1.5959127,-0.40935135,-0.23123026,1.0778415,2.1412895,1.7799287,-0.5500721,-0.28670114,-0.2844743,-0.11301065,-0.1250815,-0.120272905,-0.091948956,1.0768218,-0.34592578,0.23968035,1.8592279,-0.27644265,-0.3304919,0.7503841,0.43287438,0.5396255,2.8976104,-0.04909742,-0.36314526,-0.28581846,3.0430784,1.1693711,0.18517026,0.52603495,0.42134237,-0.60594845,-0.2962465,-0.13686967,0.2955366,-0.4442941,0.30158108,4.216984,2.3516915,0.32596102,0.73683524,1.3164542,-0.2755601,2.0007663,-0.18472283,-0.19535875,3.4028282,0.35568842,-0.2919556,1.0673305,-0.11041352,0.91384995,-0.567309,2.901886,-0.010177419,1.1277457,0.19975072,2.4188378,2.5475016,1.8608574,-0.53580654,-0.06325562,-0.10619984
4020800,0.7578064,0.8452134,-0.09888312,3.0892816,-0.38928008,-0.45670706,-0.35886675,0.27124208,-0.12593922,-0.15014736,-0.42640954,1.7823474,0.024443887,0.4080003,0.98270875,-0.4273251,-0.22062749,-0.27271518,1.6409566,-0.35495812,-0.31394228,1.2442496,1.663184,-0.4051835,2.03187,-0.3257964,0.04881181,1.2247314,-0.24730477,-0.00026453286,-0.41166833,1.9244745,3.1693773,2.778028,-0.5820389,-0.16188641,0.75587344,0.36302602,0.46172717,-0.27161604,-0.24865258,0.2030869,-0.331492,0.6823216,2.2209551,0.40072578,2.472095,1.0875255,-0.12371221,-0.32848436,-0.3563926,0.39657658,-0.24810159,1.9869354,0.7649336,1.8116045,-0.12891187,-0.11744909,-0.22560328,-0.14988759,4.012127,-0.37282482,0.31502816,2.6148133,0.013616979,1.2289803,-0.4349305,-0.18069902,0.86296076,2.4925168,1.727431,-0.55930364,-0.26012734,-0.463666,0.11594419,-0.14421062,-0.03720294,-0.2612702,0.9055468,-0.44071275,0.47775796,1.6807185,-0.330168,-0.32223362,0.7331425,0.7394031,0.790679,2.6379106,-0.21417104,-0.2733258,-0.25210398,2.8409238,1.302125,0.21617796,0.71079224,0.2565127,-0.61087155,-0.39632228,-0.2847969,-0.23885301,-0.38555408,0.5187659,4.0761743,2.8359082,0.2491612,1.1444076,1.270926,-0.408017,1.8904865,0.3826278,-0.08879787,3.2774932,0.30274,-0.17727497,1.185442,-0.3481074,1.1716242,-0.53521264,2.3099232,-0.07313015,0.70338297,0.12072161,2.513543,3.1144514,1.8853115,-0.54550815,-0.089046925,-0.19237718
4021200,0.7631297,0.64743567,-0.1353327,3.2161098,-0.36392945,-0.44765496,-0.32662705,0.15258336,-0.18343648,-0.19935855,-0.3455608,1.8297849,0.13082503,0.31514502,0.94790787,-0.38574308,-0.2561196,-0.27326488,1.3719316,-0.31221658,-0.112186566,1.3342917,1.6580198,-0.40158203,2.244237,-0.35094008,0.09664138,1.0209453,-0.29737526,0.08530006,-0.4200636,2.2308137,3.1442304,2.9337425,-0.59989214,-0.2168148,0.6246689,0.3197575,0.22812033,-0.30665338,-0.24496448,0.0521919,-0.35697415,0.5968154,2.1977038,0.41211718,2.3335228,1.395499,-0.02017349,-0.2694131,-0.3137614,0.25625405,-0.30177298,1.9903706,0.68165934,1.8156991,-0.16800056,-0.09461878,-0.24072352,-0.14432669,3.7871869,-0.35087538,0.31891105,2.6961057,0.061834842,1.372697,-0.38203743,-0.20185897,0.813659,2.3282733,1.7696612,-0.61527836,-0.24042171,-0.30609167,0.048702106,-0.13429722,-0.11643498,-0.18458651,0.99161595,-0.4018223,0.48177347,1.6510175,-0.31128472,-0.2701776,0.69930744,0.49785063,0.47386798,2.7454114,-0.19821352,-0.29819643,-0.24408594,2.7008095,1.3223332,0.21899457,0.59233993,0.27159607,-0.63817376,-0.3969426,-0.1986596,-0.12043187,-0.38809434,0.5510684,4.2219057,2.609589,0.24524276,1.1118559,1.1914498,-0.36985064,1.8681543,0.19905211,-0.04911644,3.4514184,0.3488466,-0.21442166,1.1084677,-0.2615642,1.0898274,-0.54745054,2.5982466,-0.16251513,0.8714996,0.1896044,2.43162,2.7513003,1.8630322,-0.53491926,-0.014195979,-0.18993795
4021400,0.9540205,0.6999879,-0.114440665,3.202248,-0.38491374,-0.46914065,-0.3142398,0.1771628,-0.19661029,-0.19414231,-0.44670704,1.9008774,0.0670386,0.10180743,0.9742285,-0.4129877,-0.2589684,-0.29376656,1.2285285,-0.3647835,-0.2063598,1.2950639,1.640119,-0.49862286,2.0809803,-0.33224353,0.1397165,1.0085229,-0.28185835,0.16384566,-0.419756,1.93788,3.1678045,2.8588066,-0.5896496,-0.2183693,0.6753887,0.31572288,0.48644498,-0.26476428,-0.24519092,-0.045632422,-0.36261785,0.65855074,2.1833673,0.37716216,2.2459881,1.6073353,-0.062919594,-0.32767218,-0.32798123,0.3412324,-0.28251123,1.9648869,0.72980744,1.8382976,-0.16006967,-0.14737225,-0.23787862,-0.14669994,4.088803,-0.30148938,0.24954514,2.4727867,0.093774736,1.2550666,-0.40916115,-0.17320001,0.828027,2.8062315,1.7424768,-0.57683533,-0.2213949,-0.29248765,0.05124946,-0.1488813,-0.04613778,-0.20508212,0.99300796,-0.40207648,0.45925054,1.5610508,-0.29651877,-0.30686942,0.70615435,0.58893484,0.446197,2.6851373,-0.17554244,-0.2692122,-0.17820203,2.7135382,1.4045923,0.29575875,0.7877885,0.26755685,-0.6205686,-0.3636889,-0.21906394,-0.12733991,-0.3751331,0.6320693,4.014307,2.7505817,0.26287276,1.0641141,1.3529999,-0.38981816,1.8366189,0.119980335,0.019818678,3.4996152,0.35559162,-0.23538123,1.0938331,-0.28553283,1.06644,-0.56549454,2.288406,-0.15773627,0.8848771,0.14847621,2.5632234,2.8351579,1.8864024,-0.5241853,-0.036446325,-0.20964906
4021601,1.1864867,0.50015044,-0.11583793,2.8057828,-0.3379983,-0.48234415,-0.33097833,0.22669366,-0.02348718,-0.21431331,-0.39646876,1.9325393,-0.051471964,0.3197148,0.8986256,-0.3886909,-0.23272873,-0.39780694,1.515851,-0.26029995,-0.014405072,1.2807373,1.6556381,-0.48321772,2.6025162,-0.2580415,0.07404612,1.0129049,-0.08997619,0.05808541,-0.41644347,2.1922498,2.7869272,2.7503755,-0.589162,-0.11836989,0.50659597,0.31647873,0.14939058,-0.23140879,-0.3278993,0.0072440207,-0.25992846,0.57874477,2.4137294,0.40353996,2.2854233,1.4629935,0.033515196,-0.35288268,-0.38674688,0.13621531,-0.28156576,1.8119303,0.76061314,1.7606394,-0.13661948,0.103002824,-0.2535882,-0.11822519,3.482563,-0.2545302,0.36056706,2.9274337,-0.11257169,1.5735965,-0.33109915,-0.1971601,0.6057336,2.366397,1.6679684,-0.59377944,-0.19562161,-0.17957637,-0.051759094,-0.04095549,-0.200816,-0.11078262,0.93699956,-0.41705388,0.52444434,1.5560434,-0.2410559,-0.22187753,0.6951381,0.61907405,0.4894859,2.6852758,-0.23742846,-0.27505115,-0.28807795,2.5260582,1.4842772,0.21534686,0.4627156,0.16152301,-0.6149461,-0.29569143,-0.27602386,-0.18283257,-0.37741226,0.571686,4.2158976,2.594973,0.1019337,1.1326278,1.3859606,-0.3940428,1.7821376,0.35599497,-0.14747378,3.3913238,0.78754485,-0.18969811,1.2693453,-0.2394889,1.1023349,-0.5953797,2.214217,-0.19091654,0.7238674,0.09027335,2.5895593,3.083845,1.8863394,-0.56113267,0.028589338,-0.11014686
