eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,TRACTCE,GEOID,cell,geometry
2923,2.0246825,-6.8930883,-0.8677727,3.2441356,3.2431226,1.5307168,3.7967887,-2.1285706,0.7812307,3.2149963,3.7159777,2.8435743,2.280175,1.3541961,-2.8003118,4.352959,0.8227595,-1.6343096,0.087021336,-4.8662133,-0.88869435,5.6131797,2.3570988,1.3714085,-0.18892205,-0.4117841,-3.699813,3.2329266,3.3543558,1.0803893,3.1353016,-1.8885734,0.8865147,-1.2726399,1.4166054,2.3856938,1.6949106,-2.7651172,-1.324101,-1.1427519,-3.3219957,2.7243466,0.7326263,2.9776795,-1.6283212,-0.3657707,4.3286996,1.9472967,1.4541192,2.0817986,5.4458876,-4.8758903,-1.5925264,-0.9238498,-0.43227452,-0.07841947,-1.8377858,-1.2571894,-1.2389784,4.841315,1.412116,4.4985256,5.179447,1.9342563,20702,17031020702,613164982504259583,"POLYGON ((-87.70569449922162 41.992156788421646, -87.71174450172529 41.99034481123427, -87.71238621276274 41.985687081366194, -87.7069790815132 41.982841384705026, -87.7009298042591 41.98465290413059, -87.70028693303732 41.98931057792638, -87.70569449922162 41.992156788421646))"
2925,1.967189,-7.1093326,-0.95143455,3.2578726,3.3017666,1.7012547,3.9205747,-2.306214,0.62435484,3.4823136,3.9139268,2.9896936,2.390643,1.8373688,-2.9705098,4.600452,1.0377979,-1.8730878,0.041554023,-5.2201896,-0.71425015,5.8700213,2.5252712,1.5849977,-0.0006909482,-0.40138984,-4.0985126,3.6390102,3.684067,0.9231038,3.4224548,-2.0967135,1.0538224,-1.3456271,1.5301281,2.7829425,1.5021356,-2.9474626,-1.5657322,-1.2987493,-3.4557755,2.5997171,0.76733154,3.2494016,-1.6846228,-0.16385983,4.62263,2.0610027,1.4875606,2.2730541,5.722662,-5.2389216,-1.6285706,-0.8182352,-0.5354701,0.028100438,-2.0069382,-1.4365236,-1.381737,5.2174554,1.3336489,4.6404896,5.242096,1.7450869,20702,17031020702,613164982565076991,"POLYGON ((-87.69900079812088 41.99862671285715, -87.70505201202344 41.99681488396876, -87.70569449922162 41.992156788421646, -87.70028693303732 41.98931057792638, -87.69423644481537 41.99112194908982, -87.69359279712954 41.99577998842075, -87.69900079812088 41.99862671285715))"
2927,1.9373007,-7.6409574,-1.1620382,3.4304147,3.2604613,1.8300074,3.9680717,-2.521933,0.81968045,4.132774,4.104801,3.1577375,2.5058577,2.3760269,-3.2566535,5.079313,1.5135944,-2.1826572,-0.18673286,-5.920966,-0.33702078,6.52477,2.8806052,2.2399724,-0.013792403,-0.3711896,-4.8294864,4.019832,3.9591646,0.6916418,3.8478663,-2.5557694,1.3744155,-1.6925724,1.6729741,3.1718862,1.4056964,-3.207043,-1.6358547,-1.2453542,-3.837677,2.6990397,1.1180474,3.4096904,-1.8556844,0.18549913,4.9976397,2.1737134,1.3822521,2.7323093,6.367396,-5.8453712,-1.6500452,-0.9397925,-0.479114,0.22847028,-2.2359557,-1.9733641,-1.6810862,5.820306,1.4813025,5.007748,5.5350304,1.7423767,20801,17031020801,613164982462316543,"POLYGON ((-87.68277858001481 41.990085953843696, -87.68882955345424 41.98827518879534, -87.68947358477055 41.983617571323954, -87.68406780268444 41.98077077542469, -87.67801755520846 41.98258108301612, -87.67737236388766 41.98723864391101, -87.68277858001481 41.990085953843696))"
2929,0.9157794,-2.9610267,-0.36527002,1.2823447,1.415339,0.68321884,1.7727706,-1.0655707,0.29403874,1.3487954,1.7827214,1.3405298,0.9991499,0.6803646,-1.2760081,2.0035849,0.32994926,-0.8312152,0.13358383,-2.1537097,-0.37485415,2.5017135,1.2670097,0.5772247,0.007762447,-0.16689824,-1.6574906,1.5714794,1.4667469,0.43381727,1.5338151,-0.8622576,0.4419243,-0.45787495,0.5844464,1.144423,0.7033402,-1.3266776,-0.5229111,-0.5067651,-1.661026,1.1119398,0.2707581,1.4124119,-0.80748856,-0.29267722,2.0061545,1.0045372,0.6020137,0.903798,2.44888,-2.3176825,-0.7888276,-0.48398453,-0.27399793,0.038563274,-0.94800985,-0.5407913,-0.42316332,2.1691825,0.47382474,1.8585162,2.1727002,0.756983,20801,17031020801,613164982500065279,"POLYGON ((-87.69423644481537 41.99112194908982, -87.70028693303732 41.98931057792638, -87.7009298042591 41.98465290413059, -87.6955233473859 41.98180665776992, -87.68947358477055 41.983617571323954, -87.68882955345424 41.98827518879534, -87.69423644481537 41.99112194908982))"
2936,1.8265443,-7.2218103,-1.0016276,3.2066464,3.1073406,1.7649409,3.738125,-2.273925,0.745229,3.6939719,3.7873032,2.880751,2.3485725,1.9181945,-2.9614475,4.5350347,1.1887381,-1.9387113,-0.02084317,-5.2393627,-0.52371067,5.904722,2.5499532,1.8832283,-0.082972735,-0.45809206,-4.2654495,3.5787535,3.7555182,0.74368656,3.3493812,-2.240357,1.1183872,-1.4486029,1.5040523,2.874702,1.4990835,-2.9443622,-1.5605274,-1.245069,-3.4448256,2.5917346,0.9214304,3.0842366,-1.7004812,0.02097401,4.5912166,1.9420804,1.3620852,2.449013,5.783686,-5.296441,-1.6451526,-0.8338018,-0.49272215,-0.035280265,-2.0566387,-1.6843138,-1.5731698,5.270749,1.3577709,4.635452,5.246031,1.7485447,40202,17031040202,613164982502162431,"POLYGON ((-87.68947358477055 41.983617571323954, -87.6955233473859 41.98180665776992, -87.69616660235016 41.977149405863216, -87.6907612544331 41.97430312389038, -87.68471221735028 41.97611357995054, -87.68406780268444 41.98077077542469, -87.68947358477055 41.983617571323954))"
2938,4.100133,-15.491334,-2.0654309,7.0225763,6.999953,3.6414707,8.037518,-4.861123,1.4675893,7.6076446,8.258414,6.283108,4.9495125,3.530712,-6.158895,9.825677,2.4401124,-4.005685,0.31334192,-10.993705,-1.4977231,12.640113,5.38791,3.5709734,-0.40187535,-1.1678097,-8.89986,7.437623,7.5085864,2.0111673,7.125797,-4.6123543,2.4647179,-2.7945404,3.1581826,5.9269466,3.7654145,-6.3471622,-3.2037024,-2.9597864,-7.148546,5.7048273,1.6529278,6.613857,-3.8001065,-0.5007506,10.000513,3.9548395,3.1795664,4.9269147,12.415668,-10.786898,-3.6558175,-1.7186425,-1.0743015,-0.2375265,-4.5084577,-3.1688817,-3.128864,11.184232,3.0146372,10.04835,11.177435,4.2098475,40201,17031040201,613164982493773823,"POLYGON ((-87.69616660235016 41.977149405863216, -87.70221515442852 41.97533834408391, -87.70285763345561 41.97068145791521, -87.69745271983544 41.96783568976182, -87.69140489285891 41.96964629401039, -87.6907612544331 41.97430312389038, -87.69616660235016 41.977149405863216))"
2947,9.727412,-37.326157,-5.297574,17.010511,16.404306,8.76815,19.193266,-11.812981,3.7201629,18.555565,19.742811,15.089275,11.773648,9.420494,-15.142115,24.073378,6.4028735,-9.900672,0.09679014,-27.097954,-3.1647625,30.832867,13.426637,9.137802,-0.7814048,-2.742751,-22.153658,17.945282,18.20266,4.74466,17.814312,-11.465504,6.133571,-6.8538394,7.6691833,14.244784,8.87728,-15.356629,-7.885558,-7.1301923,-17.418407,13.698372,4.2614326,16.061672,-9.326496,-0.43650115,23.956812,9.837712,7.387297,12.02307,30.506618,-26.36748,-8.7591505,-4.4033804,-2.2664535,-0.28056026,-10.714594,-8.051529,-7.663397,27.622562,7.537725,24.425081,27.351034,10.005802,81201,17031081201,613164976397352959,"POLYGON ((-87.63048927308355 41.90755371098676, -87.63653226502387 41.905747971612, -87.63718049777479 41.90109500366045, -87.63178689430762 41.89824783279283, -87.62574462750952 41.90005311598092, -87.6250952390691 41.904706026170714, -87.63048927308355 41.90755371098676))"
2955,13.98897,-53.55514,-7.703561,24.606611,23.75282,12.6211605,27.529968,-17.167046,5.123119,26.778263,28.37421,21.823513,16.940466,13.635079,-21.677671,34.67634,9.317312,-14.298485,0.25904837,-38.97743,-4.57555,44.44209,19.163284,13.118288,-1.2216741,-4.0669336,-31.919847,25.891623,26.096052,6.8605065,25.573061,-16.512022,9.077904,-9.810671,11.025415,20.686459,12.80737,-22.132393,-11.399048,-10.608015,-24.937693,19.638533,6.0243416,23.250809,-13.461567,-0.5746937,34.601795,14.151033,10.91048,17.228088,43.990955,-37.601738,-12.572945,-6.186912,-3.3236983,-0.4666519,-15.576365,-11.411561,-11.151485,39.87294,10.738323,35.1308,39.184917,14.409814,30703,17031030703,613164982487482367,"POLYGON ((-87.65510606950836 41.98050464017767, -87.6611572852035 41.97869554478404, -87.66180401900185 41.97403846293097, -87.65640069656816 41.97119053360734, -87.65035020747477 41.97299917196489, -87.64970231424604 41.977656196629454, -87.65510606950836 41.98050464017767))"
2957,1.3497897,-4.9946346,-0.64748913,2.050646,2.2578366,1.249301,2.6792948,-1.7571528,0.32879055,2.4861548,2.8876266,2.146442,1.6390215,1.3275157,-2.0417786,3.3489845,0.84832805,-1.5147662,0.26042026,-3.5805125,-0.3656463,4.1695013,1.9911766,1.2025696,-0.00245657,-0.39627597,-2.9910033,2.6587653,2.4549606,0.5048912,2.5588427,-1.602871,0.9047525,-0.73409057,0.9450869,2.1397884,1.1572237,-2.227975,-1.0359434,-1.0624467,-2.5663147,1.6663781,0.45412564,2.291675,-1.3329254,-0.28713822,3.4951625,1.3663398,1.0033947,1.6438884,4.06233,-3.6516588,-1.339314,-0.59995216,-0.44422415,0.021356413,-1.6882373,-1.0367279,-0.9169137,3.7154772,0.76032853,3.1001983,3.4375374,1.2631068,490902,17031490902,613164947496501247,"POLYGON ((-87.61873890528842 41.70174369784711, -87.62475568924914 41.699944545731114, -87.6254022429579 41.69530326153539, -87.62003315814574 41.69246118751491, -87.61401709329449 41.694259885113816, -87.6133693941783 41.69890111119805, -87.61873890528842 41.70174369784711))"
2966,2.9338152,-11.912414,-1.5958923,5.140565,5.1418257,2.9990928,5.934987,-3.7691982,1.0291162,6.126642,6.3436017,4.6903887,3.894596,3.1696455,-4.7404375,7.492304,2.128239,-3.2084827,0.15968248,-8.422422,-0.72576797,9.702989,4.0543337,3.0964174,-0.12499887,-0.8507009,-6.9493494,5.956266,6.083241,1.1049662,5.4972816,-3.8253467,1.9091431,-2.2054522,2.4140265,4.9663267,2.4897313,-4.8747797,-2.7241316,-2.3333533,-5.4818354,4.046188,1.3889743,4.9849043,-2.75363,-0.017226547,7.778071,2.9270506,2.3532665,4.0192037,9.304272,-8.296745,-2.8189685,-1.1743428,-0.90971816,-0.04266409,-3.5263186,-2.7414405,-2.6279926,8.709538,2.1767066,7.6180825,8.469909,3.0082457,301801,17031301801,613164978175737855,"POLYGON ((-87.73633204425838 41.85356815338403, -87.74236225824043 41.851758682687176, -87.74299891695044 41.84710879054752, -87.73760651505101 41.844268424520685, -87.73157702094252 41.84607743809431, -87.73093920889171 41.85072727476546, -87.73633204425838 41.85356815338403))"
2968,4.287551,-16.739206,-2.3012855,7.4114404,7.2663326,3.8387833,8.282754,-5.073392,1.966872,8.411848,8.670644,6.612407,5.114841,3.5043428,-6.55579,10.476251,2.7452288,-4.278722,0.23251855,-11.682344,-1.456331,13.559312,5.849521,4.1266294,-0.71070385,-1.3641872,-9.631721,7.719709,7.8719535,2.0690536,7.5459228,-5.176295,2.6647565,-2.9415133,3.2518075,6.209872,4.3075767,-6.7471356,-3.229282,-3.0376313,-7.6262207,6.1854963,2.0039024,6.582792,-4.260672,-0.42619014,10.614145,4.0538683,3.1905756,5.4521008,13.383671,-11.456723,-4.0334573,-2.0454104,-0.9777366,-0.35688227,-4.9048443,-3.7096834,-3.5142417,12.067069,3.375457,10.782661,12.088017,4.8593693,700301,17031700301,613164946496159743,"POLYGON ((-87.73828889205464 41.7549428221945, -87.74430614919665 41.75313614342278, -87.74494125297743 41.74849185373316, -87.73956024808454 41.74565429823796, -87.7335437076854 41.74746052059353, -87.73290745546787 41.752104754808066, -87.73828889205464 41.7549428221945))"
2970,0.6141941,-1.8437424,-0.24567081,0.35622853,0.7666072,0.67972577,1.1279384,-1.303374,-0.20171039,1.0180087,1.5565182,1.1661222,0.5649358,1.0794504,-0.9063874,1.8345712,0.66108453,-1.1098638,0.47916356,-1.5599585,0.0825499,2.1287332,1.4880351,0.6697766,0.08742532,-0.39440447,-1.6044072,1.4370948,0.8067481,-0.023241356,1.6902053,-0.93772894,0.92955136,0.12979722,0.032348275,1.3702123,0.5689437,-1.4174341,-0.40121618,-0.9660891,-1.6894993,0.29166186,-0.028226286,1.3067204,-1.0171492,-0.33440244,1.9971975,0.86889994,0.48633048,0.61429286,2.2148147,-1.6313319,-1.0011432,-0.24887235,-0.33803496,0.12327975,-1.3285332,-0.4038508,-0.17524236,1.9855921,-0.08116937,0.9199008,0.90429276,0.3218062,700301,17031700301,613164946571657215,"POLYGON ((-87.71549072546104 41.75287770319298, -87.72150894631912 41.75107222316539, -87.72214634688578 41.746428044675575, -87.71676667488734 41.743589402135306, -87.71074917147602 41.74539442604827, -87.71011062264814 41.75003854856376, -87.71549072546104 41.75287770319298))"
2980,0.582131,-3.0686903,-0.51943606,1.0839404,1.0471351,0.742079,1.4747488,-1.0622634,0.42203623,1.7287593,1.6554414,1.2353952,0.8669991,1.0354615,-1.3450571,2.055989,0.69653475,-1.0547199,-0.093036614,-2.2946239,0.08988592,2.4787745,1.4816306,1.072836,0.050479345,-0.19990744,-2.088664,1.713924,1.619863,0.050799742,1.7029593,-1.2011429,0.56388986,-0.48366892,0.60374606,1.3976979,0.54249644,-1.3331305,-0.52838624,-0.40499288,-1.6370898,0.9088212,0.5512296,1.2175455,-0.9126098,0.112313315,2.0083911,0.89674854,0.31536958,1.2600595,2.5240095,-2.5573127,-0.86664855,-0.6302626,-0.17580786,0.14875938,-1.097428,-0.9678297,-0.64479595,2.36641,0.41516557,1.7960534,2.1537046,0.67031455,700401,17031700401,613164946582142975,"POLYGON ((-87.70409192067129 41.7518434290839, -87.71011062264814 41.75003854856376, -87.71074917147602 41.74539442604827, -87.70537016653196 41.74255524022448, -87.69935218235355 41.74435966478091, -87.6987124853526 41.749003731072484, -87.70409192067129 41.7518434290839))"
2983,17.564674,-70.463394,-9.931255,31.271868,30.291428,16.605658,34.686863,-21.769814,7.332973,35.67852,36.667957,27.885252,21.59517,16.755465,-27.789658,44.78537,12.638052,-18.646536,0.6153323,-50.066444,-5.207818,57.580826,25.044058,18.030073,-2.2399595,-5.7472014,-41.873585,33.343937,33.68674,8.26353,32.825493,-22.252432,11.89045,-12.583931,14.019936,27.058157,17.46859,-28.730125,-14.520235,-13.499961,-31.83022,25.396828,8.354993,28.70684,-17.868467,-0.8182582,45.264664,17.01393,13.505861,23.190588,57.10722,-48.5663,-16.897665,-8.038881,-4.2999434,-1.0453069,-20.785782,-15.8590145,-15.062176,51.73507,14.077329,45.664005,50.715538,19.483307,837100,17031837100,613164978704220159,"POLYGON ((-87.69628930867361 41.89232899636632, -87.70232675324847 41.890520399234546, -87.7029680418332 41.88586830264907, -87.69757304102284 41.8830248594695, -87.6915363188867 41.88483299969538, -87.6908938751544 41.88948503995414, -87.69628930867361 41.89232899636632))"
2988,15.326993,-60.220734,-8.365215,27.075686,26.259516,14.150715,30.043251,-18.547585,6.2240076,30.215374,31.386684,23.849342,18.688864,13.93896,-23.739399,38.199978,10.350752,-15.760694,0.73054945,-42.7518,-5.0046015,49.22681,21.103168,14.966525,-2.0648293,-4.89447,-35.348885,28.212719,28.683573,7.444227,27.708702,-18.600336,10.020719,-10.860984,12.032496,22.832264,15.124839,-24.531967,-12.3808,-11.59052,-27.279974,22.026342,6.8910213,24.734934,-15.058732,-1.0756246,38.528637,14.707415,11.861011,19.47732,48.701344,-41.360268,-14.24722,-6.738024,-3.7028475,-1.1556884,-17.540264,-13.1515465,-12.731301,43.971634,12.196123,39.220634,43.450535,16.808617,837400,17031837400,613164978750357503,"POLYGON ((-87.693462867834 41.87087845910382, -87.6994976626483 41.869070629450455, -87.7001389428418 41.864419746360525, -87.69474658231937 41.86157674927034, -87.68871250936891 41.863384122212054, -87.68807007510925 41.868034948903045, -87.693462867834 41.87087845910382))"
3000,0.9582205,-4.4080644,-0.5333854,1.9410143,1.8685318,1.0521133,2.270193,-1.1595395,0.53478503,2.0744374,2.2047198,1.5967872,1.4476105,0.87446475,-1.731984,2.4699347,0.44724196,-1.0577016,0.042910203,-2.910289,-0.39507592,3.1591952,1.4059942,0.9700697,0.036465067,-0.2323409,-2.2583113,1.9884399,2.2292607,0.41302654,1.6225121,-1.1516839,0.39023077,-0.964611,1.1134632,1.607548,0.8340093,-1.5805463,-0.8261362,-0.40936506,-1.8773029,1.6572347,0.5965468,1.6963086,-0.72942567,-0.07165233,2.4679604,1.0359838,0.6951624,1.4830087,2.9765356,-3.248073,-0.8840185,-0.61694306,-0.39734477,-0.052915953,-1.0551519,-0.9692844,-0.91333026,2.7413032,0.8262835,2.6624339,3.1982987,1.1218953,841500,17031841500,613164978240749567,"POLYGON ((-87.71156556441122 41.865454221454264, -87.71759867124956 41.86364564330119, -87.7182380255471 41.85899507141383, -87.71284542689263 41.85615313363207, -87.70681304113639 41.857961254885524, -87.70617253298451 41.86261177076783, -87.71156556441122 41.865454221454264))"
3010,2.333584,-9.160368,-1.2476825,3.8866408,3.9595907,2.3017025,4.6268735,-3.0384989,0.7920736,4.7253237,4.973111,3.7225738,2.945714,2.430983,-3.6922953,5.9321475,1.6801648,-2.5993507,0.20683762,-6.5404487,-0.57866997,7.6106577,3.3409567,2.4006073,-0.16366976,-0.7265922,-5.472769,4.640571,4.5771093,0.8699003,4.4096146,-2.9932783,1.6270508,-1.5617315,1.7490243,3.8569171,2.0720193,-3.8933191,-1.993852,-1.9030681,-4.4227967,3.1119294,1.03231,3.9085653,-2.340356,-0.14678116,6.123421,2.3700593,1.8226757,3.0785923,7.398632,-6.465162,-2.2976615,-0.98844206,-0.6825148,-0.047844857,-2.9076126,-2.1029758,-1.9561445,6.833804,1.6106985,5.816466,6.4464045,2.3609622,150501,17031150501,613164978903449599,"POLYGON ((-87.78493435973061 41.96392502355652, -87.79097635882825 41.962109890770556, -87.79160955972928 41.95745377299612, -87.78620192058482 41.954612842301785, -87.78016064315595 41.95642751653652, -87.77952628323446 41.9610835799641, -87.78493435973061 41.96392502355652))"
3015,1.1942823,-5.2167597,-0.8104963,1.9491607,2.0352852,1.2454576,2.5547433,-1.857684,0.5387638,2.741708,2.9431927,2.2034914,1.5396396,1.7045656,-2.2429206,3.5520287,1.1800119,-1.6725608,-0.11584403,-3.853523,-0.009740323,4.2998595,2.3511455,1.5826677,0.13594855,-0.28895766,-3.4277425,2.9414775,2.7154152,0.294468,2.9595947,-1.9307548,0.89260036,-0.76563585,0.99459374,2.3147223,0.94562614,-2.243927,-1.058647,-0.9125089,-2.6808722,1.6111025,0.7422426,2.2295554,-1.5613871,0.09822872,3.575428,1.476697,0.6777574,1.9850365,4.270148,-4.1215897,-1.4768496,-0.925389,-0.3293804,0.32626438,-1.7317201,-1.4609375,-1.0092974,4.0442657,0.75705606,3.1054125,3.723501,1.2151861,150401,17031150401,613164982781083647,"POLYGON ((-87.7715780088277 41.97686818780611, -87.77762242927056 41.97505334714752, -87.77825717633098 41.970396495310574, -87.77284866260882 41.967554538712854, -87.76680496469436 41.96936892089233, -87.76616905800546 41.974025718095895, -87.7715780088277 41.97686818780611))"
3021,2.1259341,-7.4479737,-0.9649599,3.436809,3.4034674,1.7942237,4.044248,-2.4500704,0.7402892,3.6542919,4.002279,3.0852964,2.4766026,1.7645532,-3.053731,4.7897243,1.0586698,-1.9425393,0.17831594,-5.4011774,-0.83462673,6.282235,2.6274283,1.7144424,-0.24180011,-0.5601855,-4.2487082,3.5432947,3.6604674,1.0100297,3.444889,-2.1666334,1.2494648,-1.4364576,1.4637058,2.8208156,1.8456826,-3.1415496,-1.5205357,-1.4324212,-3.739295,2.8391974,0.80207294,3.3089106,-1.8194553,-0.27700365,4.7886195,2.142445,1.6319406,2.2960768,6.143796,-5.32034,-1.7495408,-0.8373732,-0.5222895,-0.16878207,-2.1780574,-1.4792202,-1.4868741,5.456195,1.4926805,4.865331,5.4291368,1.9742298,110502,17031110502,613164982776889343,"POLYGON ((-87.76012414941576 41.975839953828135, -87.76616905800546 41.974025718095895, -87.76680496469436 41.96936892089233, -87.76139712236588 41.96652641425361, -87.75535293666222 41.96834019165841, -87.75471587043289 41.972996933976624, -87.76012414941576 41.975839953828135))"
3026,0.4292414,-1.5019144,-0.19338654,0.7195432,0.7251338,0.18189093,0.8738238,-0.26171225,0.37579453,0.65535116,0.7613309,0.5731425,0.48557633,0.021560997,-0.65050334,0.8033371,-0.05145753,-0.21929473,-0.17992745,-0.9724954,-0.22641948,0.91527677,0.44714272,0.1759206,0.07176787,0.10805939,-0.6067219,0.7472493,0.8782768,0.26640877,0.5869441,-0.3456228,-0.17682979,-0.30073372,0.44439805,0.29797307,0.22772335,-0.39802116,-0.14557594,0.1649505,-0.6193108,0.67180204,0.31616068,0.46825057,-0.24789347,-0.07989807,0.70633614,0.43497726,0.12687947,0.53527665,0.83428085,-1.23576,-0.2499761,-0.46034876,-0.040177926,0.13344842,-0.21005237,-0.30456147,-0.18831453,0.7881023,0.31215858,0.932773,1.321551,0.45450985,150402,17031150402,613164978918129663,"POLYGON ((-87.76871190901326 41.95540010594905, -87.77475367451447 41.95358603600187, -87.77538842030233 41.94893039417646, -87.769982559162 41.9460888769528, -87.76394151561487 41.94790248861571, -87.76330561128579 41.95255807573386, -87.76871190901326 41.95540010594905))"
3027,1.2196546,-3.4730096,-0.3783887,1.6297805,1.84134,0.7494923,2.1097653,-1.2154766,0.2740075,1.4998764,2.0952644,1.604363,1.2014621,0.604131,-1.4347283,2.3166833,0.29756272,-0.87336326,0.17953345,-2.4506404,-0.5828357,2.891276,1.2576125,0.49961683,-0.027899623,-0.14458135,-1.7900989,1.7953044,1.705466,0.66229606,1.7122415,-0.87233794,0.39545083,-0.5107852,0.68035424,1.215867,0.87533796,-1.5144118,-0.6584275,-0.676004,-1.8207401,1.3930141,0.2435662,1.692708,-0.91691464,-0.45368403,2.3875353,1.098733,0.8299164,0.9701427,2.8089542,-2.5130463,-0.88702023,-0.46780083,-0.26599652,0.024957955,-0.9858758,-0.47315633,-0.46035063,2.441045,0.58862835,2.2251682,2.5933554,0.96624386,150402,17031150402,613164978922323967,"POLYGON ((-87.78016064315595 41.95642751653652, -87.78620192058482 41.954612842301785, -87.78683550774367 41.94995714602086, -87.78142897613439 41.94711617837748, -87.77538842030233 41.94893039417646, -87.77475367451447 41.95358603600187, -87.78016064315595 41.95642751653652))"
3029,0.79408497,-3.0213583,-0.3927674,1.1933169,1.3029046,0.6771757,1.5544665,-1.032835,0.33065984,1.507316,1.7030913,1.2990067,0.93744123,0.72630155,-1.2538065,1.9590211,0.49901912,-0.85816044,-0.012014661,-2.1362038,-0.16007766,2.4183908,1.2222337,0.7604005,0.040301457,-0.10769488,-1.78972,1.6641111,1.5719022,0.27319887,1.5774792,-0.98750085,0.41368058,-0.46612084,0.57764554,1.231809,0.613868,-1.2506609,-0.54824793,-0.43884382,-1.5248145,1.0315542,0.40910658,1.2614278,-0.863985,-0.10652726,2.0227628,0.8367302,0.43453205,1.0974299,2.3627667,-2.3374326,-0.8124559,-0.53361696,-0.20738173,0.14547944,-0.954818,-0.73537564,-0.5502398,2.1588373,0.43513915,1.7827008,2.1669261,0.74671215,150402,17031150402,613164978930712575,"POLYGON ((-87.77348379570694 41.96289810831104, -87.77952628323446 41.9610835799641, -87.78016064315595 41.95642751653652, -87.77475367451447 41.95358603600187, -87.76871190901326 41.95540010594905, -87.76807639015898 41.96005611477792, -87.77348379570694 41.96289810831104))"
3032,1.8996441,-6.9211965,-0.9754107,3.0255263,3.0800188,1.6025674,3.675561,-2.2841303,0.7108237,3.4812145,3.8120258,2.9437077,2.2184262,1.7900553,-2.902326,4.566685,1.160776,-1.8996216,0.008605419,-5.0667825,-0.56526035,5.7656994,2.668559,1.7140436,-0.05314564,-0.41882536,-4.1362906,3.5788949,3.4999135,0.82239014,3.5046687,-2.2121062,1.0892276,-1.172775,1.3602878,2.7006888,1.5329025,-2.922082,-1.410546,-1.2756369,-3.472603,2.4703467,0.8127184,3.032724,-1.8300357,-0.14346135,4.5939736,1.9692435,1.302319,2.3125966,5.6982965,-5.1135917,-1.7207184,-0.9528415,-0.4327856,0.09776938,-2.083782,-1.5321784,-1.3252686,5.2063212,1.2565248,4.4492264,5.077561,1.7896534,140302,17031140302,613164982743334911,"POLYGON ((-87.73053088972163 41.98024995237416, -87.7365779837851 41.97843707398478, -87.73721698407918 41.97378002046172, -87.73181005000879 41.97093590080813, -87.72576367997637 41.97274832121022, -87.72512352001543 41.97740531920047, -87.73053088972163 41.98024995237416))"
3035,4.73715,-17.813753,-2.487362,8.243722,8.033446,4.0848126,9.415179,-5.663786,1.7002978,8.676998,9.5056505,7.312847,5.7112384,4.39867,-7.2880645,11.4469385,2.840955,-4.6252227,0.02361445,-12.936988,-1.7208428,14.5569725,6.342515,4.0610757,-0.23618284,-1.1649115,-10.36295,8.702572,8.791409,2.3995817,8.498078,-5.285257,2.748649,-3.273648,3.7932346,6.7297745,4.107597,-7.266748,-3.7346365,-3.2754157,-8.330623,6.603964,1.9809922,7.829956,-4.3720717,-0.31834677,11.346759,4.864676,3.5552845,5.6672263,14.318335,-12.7373295,-4.1227236,-2.222733,-1.1231482,-0.017808273,-5.0054626,-3.6193004,-3.4962533,13.015777,3.5424678,11.606459,13.151431,4.7584496,140301,17031140301,613164978645499903,"POLYGON ((-87.71431056279829 41.97171546700499, -87.72035741897871 41.96990365189612, -87.72099796329803 41.965247075745594, -87.71559281065448 41.96240237054427, -87.70954667878874 41.96421372793343, -87.7089049752841 41.96887024819091, -87.71431056279829 41.97171546700499))"
3037,1.2167263,-2.376793,-0.18417488,1.0901446,1.62767,0.651183,1.9281846,-1.3398561,-0.23583308,0.8832801,1.956064,1.5458512,1.0303968,0.77181005,-1.1374719,2.1165075,0.22408639,-0.8222499,0.5170538,-1.9924177,-0.6285571,2.5259664,1.2154733,0.13557181,0.11026502,-0.17402348,-1.3891954,1.7061578,1.2115524,0.6288383,1.7222884,-0.63167244,0.63178027,-0.13083902,0.32787183,1.1629256,0.69642234,-1.4680196,-0.6088858,-1.0012574,-1.8065145,0.85203433,-0.19321692,1.8588917,-0.889173,-0.7006671,2.2466447,1.1887522,0.9567337,0.45346406,2.4653218,-1.8834983,-0.8166887,-0.15458718,-0.40596184,0.06909843,-1.062909,0.035898834,-0.055251837,2.1252582,0.1802253,1.5937867,1.617797,0.49051282,140301,17031140301,613164982753820671,"POLYGON ((-87.71907593944682 41.97921759214455, -87.72512352001543 41.97740531920047, -87.72576367997637 41.97274832121022, -87.72035741897871 41.96990365189612, -87.71431056279829 41.97171546700499, -87.71366924325956 41.97637240921044, -87.71907593944682 41.97921759214455))"
