eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020,GEOID,cell,geometry
20,-0.09064364,-0.41373804,0.38086286,-0.15847932,-0.3155644,-0.27273905,0.2475455,0.059766103,0.268778,-0.16995691,-0.390906,-0.3854023,0.0013018408,0.12729865,0.2546725,-0.26102865,0.017945442,0.46239853,-0.1432069,-0.12909363,0.28003183,0.04530117,0.48378372,0.29652122,-0.51034886,0.22329217,0.21037744,0.2210146,0.16045603,0.5073655,0.063910484,-0.23075408,-0.23766793,-0.44029418,-0.46504843,0.39519837,-0.12838253,0.10873559,0.008725964,0.21903023,0.46141756,0.42470685,-0.15247908,-0.02214123,-0.16405234,-0.07667426,0.49811053,-0.08214021,-0.22331595,0.41234902,-0.2638687,-0.18907462,0.34876186,0.0320636,-0.1234513,0.28459927,0.05072751,-0.0017229907,0.18097982,0.238663,-0.21350116,-0.2954797,0.33303896,0.053134352,1007001,36061007001,613229524143833087,"POLYGON ((-73.96645196820877 40.749562064443545, -73.97283151005868 40.748509239229854, -73.97479792065865 40.74405013659623, -73.97038569895436 40.74064419071945, -73.96400718290253 40.741696796317406, -73.96203986286912 40.746155567377905, -73.96645196820877 40.749562064443545))"
21,-0.07268068,-0.22691458,0.19844994,0.007565484,0.0063969484,-0.12192286,0.08763993,0.103181556,0.020726478,-0.010331163,-0.113507345,-0.3152513,0.06032973,0.18658996,0.15142547,-0.1397712,0.05675867,0.25988904,-0.09085185,-0.047068384,0.17877084,-0.046550352,0.28827068,0.022557901,-0.16993529,0.1343491,0.2318933,0.079654716,0.118523486,0.24200743,0.032599445,-0.18562654,-0.1118821,-0.19011328,-0.1772507,0.23188633,-0.0059047723,-0.0065158433,-0.023365049,0.19104071,0.13042547,0.27668124,-0.089080915,0.03549991,-0.17531496,-0.013859237,0.25258267,-0.043053463,-0.1359316,0.17978305,-0.16172165,-0.1614487,0.1675464,0.06551627,-0.023879563,0.2630452,0.020820355,0.026306767,-0.011570455,0.06433642,0.035160173,-0.20649579,0.16485737,0.042194135,1007001,36061007001,613229524181581823,"POLYGON ((-73.9772446567056 40.75191544407063, -73.98362433001691 40.75086199501154, -73.98558983083457 40.746402560980236, -73.98117656823543 40.742996907375705, -73.97479792065865 40.74405013659623, -73.97283151005868 40.748509239229854, -73.9772446567056 40.75191544407063))"
22,-0.14013574,-0.2813688,0.26447776,-0.042492464,-0.07395644,-0.14859392,0.19613875,0.017356448,0.056058202,-0.015296028,-0.1881647,-0.30227748,0.081410736,0.0823754,0.1556602,-0.22400141,0.0055021998,0.28180838,-0.053643238,-0.11580519,0.23765694,-0.01848299,0.3339319,0.11532496,-0.27002716,0.16522856,0.23937397,0.09703,0.17775856,0.35129097,0.016308622,-0.13522525,-0.102787726,-0.20892558,-0.2895068,0.24808088,-0.06999118,0.029469274,-0.08245102,0.14462222,0.21031423,0.3391827,-0.047182683,-0.0016787967,-0.17773464,0.04209546,0.35249296,-0.020515297,-0.13301589,0.28841034,-0.15147236,-0.106790714,0.19833256,0.1409224,0.013512458,0.21826164,0.10813387,-0.0120099,0.038263474,0.111732356,-0.011458717,-0.19407168,0.16801332,0.08629932,1007100,36061007100,613229551278882815,"POLYGON ((-74.00472540254478 40.74323997477671, -74.01110341668911 40.74218509454835, -74.01306598722456 40.737725624913246, -74.00865145382899 40.73432136635024, -74.0022744646159 40.73537602621502, -74.00031098397913 40.73983516497634, -74.00472540254478 40.74323997477671))"
23,-0.08347827,-0.401102,0.3604463,-0.069399066,-0.14323325,-0.20823677,0.17920767,0.110150255,0.15530176,-0.08716727,-0.27608415,-0.4279315,0.043900535,0.20597048,0.2521754,-0.22915022,0.067999035,0.4420321,-0.15195362,-0.08950444,0.28240776,-0.005673503,0.45110625,0.17113447,-0.37688175,0.20378041,0.27573863,0.19485587,0.17064165,0.4450702,0.053483214,-0.25418106,-0.21121778,-0.37576103,-0.37432623,0.3634836,-0.057908896,0.04460662,-0.011957607,0.25097853,0.31568754,0.39336273,-0.14801146,0.023418736,-0.21606909,-0.054605603,0.4337995,-0.08497181,-0.19291377,0.34109578,-0.23953053,-0.22354965,0.30004326,0.072725154,-0.07805139,0.33042756,0.04269169,0.011891036,0.08411333,0.16165122,-0.07826932,-0.29405975,0.27642572,0.045136478,1008000,36061008000,613229524242399231,"POLYGON ((-73.96889757735333 40.757428070255195, -73.97527814530736 40.756375025354245, -73.9772446567056 40.75191544407063, -73.97283151005868 40.748509239229854, -73.96645196820877 40.749562064443545, -73.96448454701392 40.7540213141553, -73.96889757735333 40.757428070255195))"
24,0.08194046,-0.26140037,0.23765734,0.005456097,0.0010246645,-0.19963452,-0.09633362,0.30556187,0.15112706,-0.15822062,-0.13943723,-0.49268663,0.049255308,0.4765035,0.32151023,-0.0037922116,0.16929565,0.37281594,-0.29136568,0.107602954,0.13231632,-0.053507533,0.42703485,-0.01951596,-0.17601573,0.123861164,0.3048619,0.15797868,-6.378144e-05,0.22764818,0.13044916,-0.4579241,-0.2115282,-0.36433366,-0.12967491,0.40828484,0.059362017,-0.004108413,0.16731395,0.387665,0.21058272,0.33954856,-0.2895801,0.13919908,-0.22794017,-0.22348966,0.21030594,-0.17555358,-0.2621835,0.10658106,-0.3525716,-0.37539652,0.27160907,-0.11158585,-0.1996817,0.48584762,-0.17939663,0.1522293,-0.014908559,0.1393837,-0.012502281,-0.37464327,0.33969197,-0.069367334,1008000,36061008000,613229524246593535,"POLYGON ((-73.97969221725369 40.759781489005114, -73.98607291660541 40.75872782003588, -73.98803851785813 40.754267907355924, -73.98362433001691 40.75086199501154, -73.9772446567056 40.75191544407063, -73.97527814530736 40.756375025354245, -73.97969221725369 40.759781489005114))"
25,0.046022255,-0.48816794,0.48115578,-0.18644458,-0.36377275,-0.40181607,0.075229146,0.28207168,0.43790728,-0.40571946,-0.48964918,-0.642471,0.010013805,0.46689278,0.49198705,-0.14531802,0.111193314,0.64434564,-0.3977887,0.023187809,0.25751197,0.07505712,0.74346274,0.2879956,-0.61052,0.21783093,0.31972718,0.35578686,0.04435082,0.6096915,0.19888711,-0.5967564,-0.3700977,-0.67705643,-0.46912524,0.6684456,-0.09155417,0.11274211,0.20579687,0.4736748,0.6277781,0.62014616,-0.4103815,0.09499042,-0.24506703,-0.31422162,0.5188497,-0.24475023,-0.38622648,0.3877079,-0.5425464,-0.43770516,0.533687,-0.14973861,-0.33806673,0.5809454,-0.15440074,0.1449568,0.19062869,0.37081787,-0.34124675,-0.53864014,0.60992455,-0.08873366,1008300,36061008300,613229551276785663,"POLYGON ((-74.0071771661464 40.751104660594244, -74.01355620552744 40.75004955993056, -74.01551887551045 40.74558961148652, -74.01110341668911 40.74218509454835, -74.00472540254478 40.74323997477671, -74.00276182209714 40.747699592348496, -74.0071771661464 40.751104660594244))"
26,0.029812872,-0.28766784,0.28934795,-0.09306616,-0.13727126,-0.23330118,-0.010730472,0.22907844,0.21253292,-0.20218053,-0.23340976,-0.4709979,0.03386215,0.39254528,0.31587863,-0.0671362,0.11637858,0.40364587,-0.26172525,0.037233748,0.18109272,-0.005047483,0.47314587,0.10311123,-0.31186628,0.14672534,0.25779724,0.17013942,0.00619899,0.33678183,0.12640996,-0.40598035,-0.22108088,-0.40217417,-0.25305402,0.4370025,-0.015104339,0.030416455,0.13835967,0.33165848,0.32980248,0.41288516,-0.2743708,0.09093155,-0.2175785,-0.19403599,0.30231535,-0.15420224,-0.275922,0.20206691,-0.3427367,-0.32916585,0.32667482,-0.09802784,-0.22241545,0.4282104,-0.12117015,0.12371936,0.07852206,0.19739647,-0.12178135,-0.37495083,0.38210282,-0.04652666,1009200,36061009200,613229524240302079,"POLYGON ((-73.97134401074376 40.765294813516086, -73.97772560510802 40.76424154885633, -73.97969221725369 40.759781489005114, -73.97527814530736 40.756375025354245, -73.96889757735333 40.757428070255195, -73.96693005504773 40.76188779853584, -73.97134401074376 40.765294813516086))"
27,0.23486258,-0.7940327,0.7250218,-0.23532437,-0.54679286,-0.6245773,-0.07507657,0.6348192,0.77174944,-0.6674341,-0.69051456,-1.0690055,-0.036510468,0.9449994,0.864645,-0.0954192,0.28256127,1.094981,-0.7742451,0.18972468,0.34196073,0.07351267,1.1385407,0.3837827,-0.8671807,0.35530874,0.5082855,0.60461116,-0.03454344,0.8250861,0.36391953,-1.091627,-0.65691525,-1.1581112,-0.6440121,1.0581863,-0.049195677,0.15711701,0.5047199,0.8569665,0.9766826,0.8590667,-0.764646,0.19178483,-0.38783908,-0.71441466,0.7311553,-0.48372874,-0.65586466,0.49889484,-0.9333529,-0.8723924,0.79961646,-0.35986722,-0.6348874,1.00465,-0.43632305,0.29333463,0.2971387,0.59345174,-0.49012035,-0.9099514,0.99173987,-0.2461068,1009300,36061009300,613229551337603071,"POLYGON ((-73.99883355109118 40.75661945393189, -74.00521348593928 40.755564756894145, -74.0071771661464 40.751104660594244, -74.00276182209714 40.747699592348496, -73.99638291285558 40.748754069102006, -73.99441832216888 40.75321383435545, -73.99883355109118 40.75661945393189))"
28,-0.17550018,-0.6037528,0.5317746,-0.18952149,-0.39167947,-0.3508588,0.41596118,0.02044804,0.31499624,-0.17438477,-0.50872546,-0.4795387,0.040475115,0.08577833,0.32996672,-0.4236193,-0.025498629,0.5879852,-0.13922495,-0.21629173,0.4116174,0.06348665,0.6277197,0.414702,-0.6793804,0.29148465,0.2973606,0.28270358,0.28407744,0.71829134,0.08173713,-0.24531767,-0.30531466,-0.5338282,-0.65777135,0.47373697,-0.22045283,0.1343693,-0.054052137,0.22218718,0.5717462,0.5421981,-0.1417544,-0.045930922,-0.20442879,-0.041687485,0.70450604,-0.059095327,-0.25425488,0.6258087,-0.29047906,-0.19254367,0.4558545,0.14228432,-0.08541012,0.31446952,0.17238736,-0.031641793,0.23231949,0.31265536,-0.23923767,-0.31722605,0.37918726,0.10728851,1009902,36061009902,613229551341797375,"POLYGON ((-74.00962975582917 40.75897008343116, -74.01600982075234 40.757914762260405, -74.0179725901314 40.753454335089785, -74.01355620552744 40.75004955993056, -74.0071771661464 40.751104660594244, -74.00521348593928 40.755564756894145, -74.00962975582917 40.75897008343116))"
29,-0.05159109,-0.24603094,0.19685003,0.10002537,0.16612425,-0.09325733,0.006238273,0.18478844,-0.04008779,0.07595515,-0.010920265,-0.39159656,0.1264181,0.295653,0.19407098,-0.10796406,0.123162776,0.2775675,-0.11816941,0.011321951,0.18843076,-0.121189736,0.28268605,-0.086261325,-0.047069687,0.16577905,0.3346072,0.08873217,0.13090824,0.18913077,0.015321405,-0.25993642,-0.0827232,-0.16007802,-0.106768385,0.22962454,0.08303879,-0.044482604,-0.011712771,0.24961214,0.040357947,0.24195226,-0.101501025,0.09241641,-0.23668736,-0.04440148,0.23945655,-0.06831125,-0.13366471,0.13772646,-0.18421489,-0.24835259,0.10950212,0.113409504,0.028671436,0.34510195,-0.0030730837,0.05553741,-0.077489,0.03226524,0.19894685,-0.24858166,0.1387243,0.030150238,1010400,36061010400,613229524244496383,"POLYGON ((-73.98214060271079 40.767648271163274, -73.98852232840895 40.76659438221224, -73.99048803004561 40.76213399096608, -73.98607291660541 40.75872782003588, -73.97969221725369 40.759781489005114, -73.97772560510802 40.76424154885633, -73.98214060271079 40.767648271163274))"
30,-0.014061725,-0.70533264,0.6851622,-0.25268367,-0.42643243,-0.44714764,0.16819029,0.2843738,0.52313733,-0.3748112,-0.5670038,-0.8095809,0.056867838,0.5118219,0.61350846,-0.27915263,0.14132614,0.8471576,-0.44781816,-0.034179304,0.42182964,0.048634615,0.9149202,0.3979216,-0.7622161,0.35437122,0.46225172,0.41267073,0.12927306,0.81937474,0.18279687,-0.65488595,-0.40128145,-0.8291018,-0.68341565,0.7943653,-0.12649997,0.14368469,0.2069008,0.5228496,0.7566351,0.74293745,-0.43215328,0.08195403,-0.36969143,-0.31635863,0.7828355,-0.26273686,-0.45582756,0.5939758,-0.5976349,-0.51897764,0.6363022,-0.032677922,-0.32771143,0.65244895,-0.06521496,0.114462584,0.26495138,0.4658024,-0.30057913,-0.6440046,0.67888343,-0.04595468,1010801,36061010801,613229524250787839,"POLYGON ((-73.96054859247964 40.762940439000474, -73.96693005504773 40.76188779853584, -73.96889757735333 40.757428070255195, -73.96448454701392 40.7540213141553, -73.95810411091956 40.75507373508408, -73.95613567880322 40.75953313161865, -73.96054859247964 40.762940439000474))"
31,-0.11392618,-0.19831203,0.17164971,0.059123587,0.10843927,-0.06442149,0.09634518,0.060151983,-0.05993575,0.09821207,-0.025773983,-0.2752045,0.11751887,0.12758188,0.11090669,-0.15642253,0.049662303,0.19700822,-0.023685928,-0.05756826,0.18669699,-0.0884231,0.21941602,-0.030460518,-0.078937106,0.14177859,0.25762132,0.043853574,0.15486893,0.196844,-0.015626118,-0.11946119,-0.033579584,-0.08927558,-0.13722593,0.15619145,0.019859402,-0.029237729,-0.081674024,0.13602906,0.038805317,0.22129881,-0.011342046,0.03416563,-0.18413767,0.049479775,0.23554674,-0.010816611,-0.08431631,0.16961299,-0.09594791,-0.11960532,0.081747204,0.16633792,0.076764934,0.21514983,0.08730378,0.000986866,-0.050489087,0.023813816,0.15150407,-0.16124345,0.07414773,0.07173139,1010900,36061010900,613229551345991679,"POLYGON ((-73.99048803004561 40.76213399096608, -73.99686886033285 40.76107969783254, -73.99883355109118 40.75661945393189, -73.99441832216888 40.75321383435545, -73.98803851785813 40.754267907355924, -73.98607291660541 40.75872782003588, -73.99048803004561 40.76213399096608))"
32,-0.08209983,-0.7830805,0.7526943,-0.32825586,-0.588196,-0.5044819,0.3267909,0.18419386,0.57613385,-0.4235206,-0.6980953,-0.75934124,0.0176747,0.36354688,0.59866315,-0.3788969,0.06766961,0.8967125,-0.39612764,-0.1409401,0.4775854,0.11239523,0.9618145,0.5381777,-0.9211296,0.36996782,0.41622266,0.42468664,0.20439363,0.9589031,0.17419259,-0.5673103,-0.44010887,-0.8741425,-0.8283148,0.81864417,-0.22145271,0.19048522,0.12765864,0.4742887,0.8654094,0.7971214,-0.39841253,0.016005268,-0.33434653,-0.24668741,0.8890805,-0.22440128,-0.44630295,0.71665543,-0.5783994,-0.429811,0.7152645,-0.011963094,-0.31937557,0.57906353,0.001582175,0.05915469,0.3551099,0.51793873,-0.4166428,-0.60962296,0.68776596,0.019458847,1011201,36061011201,613229524252884991,"POLYGON ((-73.97379126878796 40.77316229398974, -73.98017388986867 40.77210880949959, -73.98214060271079 40.767648271163274, -73.97772560510802 40.76424154885633, -73.97134401074376 40.765294813516086, -73.96937638737819 40.76975502028317, -73.97379126878796 40.77316229398974))"
33,-0.020301998,-0.11541731,0.13399622,-0.07267356,-0.14029527,-0.17844361,0.02877209,0.11200463,0.11009722,-0.17563577,-0.19199616,-0.26391825,-0.010764517,0.1958658,0.13301185,-0.053724624,0.030635033,0.20488705,-0.12629078,-0.023274165,0.10758986,0.037178855,0.29137647,0.0675494,-0.23000306,0.07005741,0.1120431,0.085685454,0.0014703538,0.20741084,0.10472059,-0.21535929,-0.17215866,-0.23372872,-0.16746667,0.243008,-0.05929815,0.014440432,0.043082356,0.18328246,0.24119796,0.3290097,-0.1580347,0.022425769,-0.10175828,-0.10348767,0.15020336,-0.07179624,-0.18516748,0.12512594,-0.21447505,-0.16098376,0.20727718,-0.09417415,-0.1661451,0.2586684,-0.08814124,0.07609349,0.035416666,0.09362686,-0.1689853,-0.21426009,0.24439766,-0.021661382,1011402,36061011402,613229524248690687,"POLYGON ((-73.96299389803004 40.77080788035517, -73.96937638737819 40.76975502028317, -73.97134401074376 40.765294813516086, -73.96693005504773 40.76188779853584, -73.96054859247964 40.762940439000474, -73.95858005893992 40.76740031402273, -73.96299389803004 40.77080788035517))"
34,-0.10654232,-0.31999123,0.35568973,-0.1881583,-0.26581845,-0.21784967,0.18631385,0.013488818,0.23217036,-0.18883875,-0.31730676,-0.3382605,0.008705594,0.13666688,0.2089257,-0.21781349,0.018056331,0.40667415,-0.12309983,-0.114863455,0.26841456,0.05534468,0.43539527,0.23235175,-0.45006925,0.16683061,0.18094794,0.13591942,0.10988015,0.47290164,0.035529792,-0.20236962,-0.1763412,-0.35343286,-0.39442116,0.37457773,-0.11096208,0.06787311,-0.0021817833,0.18461452,0.40298653,0.43224743,-0.14009109,-0.02646545,-0.18622519,-0.038967002,0.41988397,-0.07715325,-0.21715626,0.34388077,-0.24479783,-0.1481281,0.35160926,0.015917182,-0.14632712,0.24414694,0.042344052,0.014172135,0.16214019,0.2145177,-0.20175819,-0.2847093,0.3260754,0.058868047,1011800,36061011800,613229524210941951,"POLYGON ((-73.95219770178664 40.76845254977283, -73.95858005893992 40.76740031402273, -73.96054859247964 40.762940439000474, -73.95613567880322 40.75953313161865, -73.94975434849336 40.760585147984415, -73.94778490512893 40.76504469108637, -73.95219770178664 40.76845254977283))"
35,-0.060211662,-0.5373958,0.5550061,-0.23189445,-0.37914753,-0.36515132,0.19572817,0.16087082,0.39827183,-0.30503774,-0.4705209,-0.606425,0.046907153,0.34030434,0.46204418,-0.26016462,0.06503196,0.6616802,-0.30135956,-0.056034967,0.35609153,0.070060566,0.7254735,0.35114923,-0.6510852,0.26067916,0.33666137,0.3102347,0.1157673,0.69260025,0.12869628,-0.47345546,-0.30577844,-0.6368787,-0.57058644,0.61505556,-0.14847998,0.12781405,0.11305653,0.37191233,0.6108187,0.62308383,-0.31469077,0.03892979,-0.29378808,-0.18552643,0.6334519,-0.19396746,-0.35048255,0.4979851,-0.45287758,-0.36178648,0.51667905,0.0006346655,-0.25239098,0.46862015,-0.008489164,0.07713631,0.2348884,0.385801,-0.26935762,-0.48336488,0.5422662,-0.0019741456,1012102,36061012102,613229551343894527,"POLYGON ((-73.99293836780527 40.77000081157415, -73.9993202243749 40.768946298235875, -74.00128501515357 40.76448557577047, -73.99686886033285 40.76107969783254, -73.99048803004561 40.76213399096608, -73.98852232840895 40.76659438221224, -73.99293836780527 40.77000081157415))"
36,-0.062457368,-0.5071483,0.4778069,-0.2200117,-0.4422711,-0.3905089,0.24477917,0.13433461,0.3981364,-0.30532673,-0.5075176,-0.51241314,-0.010429027,0.23839979,0.37785035,-0.2606946,0.030178392,0.5943993,-0.26127073,-0.11784273,0.3285599,0.08337907,0.66635865,0.37432894,-0.66068816,0.25011238,0.25868037,0.28339326,0.1326157,0.64579946,0.15309635,-0.37538782,-0.3394802,-0.5975252,-0.5774896,0.5587042,-0.17375183,0.1294316,0.08432873,0.3279229,0.62889147,0.5765854,-0.2630113,-0.004154704,-0.1928513,-0.18367209,0.5910565,-0.136725,-0.33135292,0.49689874,-0.40598384,-0.28592044,0.49306282,-0.044989206,-0.24414493,0.40976658,-0.010390412,0.04570028,0.233097,0.3388058,-0.34405398,-0.41988623,0.47951728,0.0118908025,1012200,36061012200,613229522954747903,"POLYGON ((-73.96544002797856 40.77867605891166, -73.97182354441321 40.777622979160746, -73.97379126878796 40.77316229398974, -73.96937638737819 40.76975502028317, -73.96299389803004 40.77080788035517, -73.96102526311756 40.775268233782654, -73.96544002797856 40.77867605891166))"
37,-0.0149012925,-0.24935699,0.24661541,-0.011630497,-0.011012334,-0.16528495,-0.014765679,0.2082895,0.10007413,-0.09325134,-0.12379121,-0.42535862,0.08218651,0.35451907,0.26867154,-0.08711856,0.11270049,0.35134503,-0.20133439,0.043295175,0.18818519,-0.047254253,0.3882133,0.01984621,-0.1990619,0.15266217,0.28881478,0.14035629,0.04939322,0.27823633,0.06793355,-0.354766,-0.14959754,-0.28546554,-0.18124318,0.34937543,0.021225376,-0.007069336,0.076465,0.28940412,0.21114638,0.34779882,-0.20087475,0.08945215,-0.22857581,-0.13123217,0.27086788,-0.122317106,-0.21359119,0.17122976,-0.28858116,-0.3003815,0.22902809,-0.000890258,-0.111485,0.3850115,-0.06597694,0.09959252,0.020373244,0.13927698,0.016978318,-0.3235857,0.29479802,-0.017544232,1012601,36061012601,613229522950553599,"POLYGON ((-73.95464187881434 40.776320688988555, -73.96102526311756 40.775268233782654, -73.96299389803004 40.77080788035517, -73.95858005893992 40.76740031402273, -73.95219770178664 40.76845254977283, -73.95022815668601 40.772912571281225, -73.95464187881434 40.776320688988555))"
38,-0.1673052,-0.47245988,0.43191433,-0.20867679,-0.38716617,-0.30529606,0.33998826,-0.011198289,0.29410306,-0.19738312,-0.4623317,-0.4032465,-0.027042484,0.04754664,0.22977963,-0.33778727,-0.03144199,0.48830464,-0.11763795,-0.22701898,0.34133065,0.06975218,0.5288559,0.33366507,-0.58742887,0.26229504,0.23507589,0.19490577,0.22552687,0.5918061,0.06854242,-0.18065201,-0.26152825,-0.46884257,-0.5663523,0.39210725,-0.19051838,0.11450845,-0.05225202,0.2068792,0.5238213,0.5215128,-0.13392876,-0.08698246,-0.1799854,-0.04536242,0.58717567,-0.05395318,-0.24143207,0.500008,-0.26902792,-0.12478947,0.40133816,0.08013582,-0.12399528,0.2691057,0.08579075,-0.03552826,0.1877051,0.25410673,-0.26002082,-0.28973308,0.31820893,0.09982102,1013201,36061013201,613229524219330559,"POLYGON ((-73.94384490497663 40.77396440203852, -73.95022815668601 40.772912571281225, -73.95219770178664 40.76845254977283, -73.94778490512893 40.76504469108637, -73.94140268063269 40.76609630261097, -73.93943222569354 40.77055599202479, -73.94384490497663 40.77396440203852))"
39,-0.06638285,-0.3403169,0.32317054,-0.05684905,-0.07896141,-0.18352403,0.09147305,0.14541608,0.14020696,-0.07414542,-0.19604906,-0.44173053,0.09612743,0.2742213,0.27307418,-0.17336538,0.08794076,0.3968151,-0.17043434,-0.03555668,0.24673319,-0.041793678,0.43584353,0.1104534,-0.29747662,0.20274912,0.30443254,0.15956149,0.119598314,0.37246364,0.05490979,-0.30259222,-0.15408094,-0.32942486,-0.30693233,0.3716134,-0.022385307,0.02499171,0.032629233,0.259773,0.2875626,0.38811204,-0.16182241,0.059956435,-0.23525421,-0.08787729,0.3935468,-0.09374554,-0.21495502,0.28590262,-0.26736587,-0.25655788,0.26107463,0.06719148,-0.07219746,0.35801592,0.011997564,0.055665746,0.07548911,0.1714747,-0.00752377,-0.3231634,0.2868774,0.029209493,1013602,36061013602,613229522958942207,"POLYGON ((-73.94628795279876 40.781833238882285, -73.95267223202801 40.78078118882082, -73.95464187881434 40.776320688988555, -73.95022815668601 40.772912571281225, -73.94384490497663 40.77396440203852, -73.94187434798826 40.778424569777385, -73.94628795279876 40.781833238882285))"
40,-0.069635175,-0.4312093,0.38949582,-0.11237499,-0.21783079,-0.2608251,0.1709385,0.14146157,0.23192322,-0.17011434,-0.34342837,-0.48356014,0.024525158,0.25805458,0.29937094,-0.22424237,0.07167216,0.48828632,-0.20678186,-0.088331796,0.28314874,0.01463206,0.52376944,0.20934041,-0.45344615,0.22024797,0.2804544,0.22660269,0.15064439,0.489835,0.092852846,-0.32336617,-0.25757796,-0.4497253,-0.42140788,0.43316704,-0.07944958,0.057343278,0.029668557,0.30094323,0.4130476,0.47216067,-0.20780447,0.022674294,-0.21908821,-0.11561682,0.469481,-0.111043714,-0.24852875,0.3678137,-0.30860186,-0.2619043,0.3560674,0.021488108,-0.14544207,0.38563213,-0.008213434,0.043578323,0.118389025,0.20897314,-0.15630996,-0.35496375,0.3580974,0.022780819,1014900,36061014900,613229522984108031,"POLYGON ((-73.98458981348507 40.775515790308475, -73.99097256583582 40.77446168130402, -73.99293836780527 40.77000081157415, -73.98852232840895 40.76659438221224, -73.98214060271079 40.767648271163274, -73.98017388986867 40.77210880949959, -73.98458981348507 40.775515790308475))"
41,0.051420595,-0.28827927,0.284381,-0.058541566,-0.10674148,-0.22777113,-0.027541433,0.2513291,0.21202305,-0.20914598,-0.22096728,-0.47357497,0.037204295,0.4143914,0.32600087,-0.055544652,0.12798046,0.41513908,-0.27424055,0.069751754,0.16034725,-0.011059343,0.470184,0.08045115,-0.29297894,0.13446617,0.26163432,0.18978636,0.008188918,0.3222726,0.12116355,-0.43585625,-0.22977526,-0.40229985,-0.21620256,0.44154468,0.00892213,0.026410945,0.15344478,0.36070138,0.3166499,0.3903829,-0.282827,0.10631361,-0.21000992,-0.21185912,0.27837357,-0.17130557,-0.2703772,0.18478121,-0.36032286,-0.3521069,0.31401947,-0.10690838,-0.2210709,0.45141536,-0.1446902,0.12810525,0.05936133,0.19006543,-0.113481134,-0.3798398,0.3873329,-0.063782066,1014900,36061014900,613229522992496639,"POLYGON ((-73.976239351894 40.781030511439496, -73.98262299999752 40.77997680704734, -73.98458981348507 40.775515790308475, -73.98017388986867 40.77210880949959, -73.97379126878796 40.77316229398974, -73.97182354441321 40.777622979160746, -73.976239351894 40.781030511439496))"
42,0.043909032,-0.04041403,0.0705925,-0.05784431,-0.10500266,-0.15157355,-0.07666503,0.16803305,0.108435564,-0.20053764,-0.13708593,-0.25374192,-0.0008302866,0.2691548,0.14691745,0.034011357,0.056564685,0.16756871,-0.16175699,0.04961741,0.037008297,0.026686877,0.26090127,0.017923245,-0.16977109,0.027621113,0.08570488,0.07315715,-0.074634075,0.11953839,0.12165118,-0.26675382,-0.15730217,-0.21813,-0.073221356,0.25195947,-0.013040913,-0.0013265726,0.11298973,0.20757534,0.21788906,0.29753557,-0.19618204,0.061484244,-0.088147365,-0.16085728,0.05531268,-0.10067971,-0.19648397,0.028921012,-0.23874459,-0.19439189,0.18153849,-0.16540289,-0.2005554,0.28767866,-0.1577785,0.11915346,0.032045048,0.08734755,-0.16797802,-0.2309481,0.26356855,-0.06746176,1015002,36061015002,613229522948456447,"POLYGON ((-73.9570868799842 40.784189565394996, -73.96347129174404 40.783136890661766, -73.96544002797856 40.77867605891166, -73.96102526311756 40.775268233782654, -73.95464187881434 40.776320688988555, -73.95267223202801 40.78078118882082, -73.9570868799842 40.784189565394996))"
